fecha,temp.ellabradoETAPA,precip.ellabradoETAPA,hum.ellabradoETAPA,rad.ellabradoETAPA,pres.ellabradoETAPA,vviento.ellabradoETAPA,dviento.ellabradoETAPA
7/2/2018 22:59,3.044,0,84.6,0,678.8636,2.697,260
7/2/2018 23:59,2.671,0,82.7,0,678.8623,2.798,262.6
7/3/2018 0:59,2.56,0,83.6,0,678.6761,2.652,269.9
7/3/2018 1:59,2.419,0,83.9,0,678.4501,2.724,271.8
7/3/2018 2:59,2.201,0,83.9,0,678.0723,2.738,269.1
7/3/2018 3:59,2.175,0,82.9,0,677.911,2.659,272.6
7/3/2018 4:59,1.859,0,82.8,0,678.0399,2.67,268
7/3/2018 5:59,1.666,0,82.2,0,678.1401,2.734,264.7
7/3/2018 6:59,1.779,0,84.1,7.233628,678.3214,2.466,264.7
7/3/2018 7:59,4.094,0,78.48,206.8354,678.7977,1.26,225.9
7/3/2018 8:59,9.74,0,64.96,463.1337,679.1873,2.002,68.75
7/3/2018 9:59,11.24,0,60.67,657.0334,679.4802,2.244,60.05
7/3/2018 10:59,11.47,0,58.96,608.4404,679.506,2.331,66.41
7/3/2018 11:59,10.01,0,64.63,311.1833,678.9518,2.665,61.5
7/3/2018 12:59,9.83,0,66.11,275.7861,678.5803,2.748,59.7
7/3/2018 13:59,9.57,0,69.82,256.9688,678.0615,2.66,59.26
7/3/2018 14:59,10.33,0,66.97,346.3432,677.3298,2.373,67.93
7/3/2018 15:59,8.96,0,77.11,104.6119,677.0002,1.906,60.44
7/3/2018 16:59,7.113,0,94.9,80.69643,677.0833,1.419,72.16
7/3/2018 17:59,6.796,0,97.6,30.10327,677.3093,0.683,78.21
7/3/2018 18:59,6.42,0,96.7,2.318953,677.6758,1.059,86.7
7/3/2018 19:59,6.069,0,98.1,0,677.8993,0.886,67.65
7/3/2018 20:59,5.859,0,98.1,0,678.2295,1.053,81.1
7/3/2018 21:59,5.727,0,93.1,0,678.4775,0.896,73.18
7/3/2018 22:59,5.562,0,93.7,0,678.5374,1.083,71
7/3/2018 23:59,5.13,0,99.1,0,678.632,1.172,108.5
7/4/2018 0:59,4.998,0.5,100,0,678.3654,1.595,83.4
7/4/2018 1:59,4.939,0.3,100,0,677.9688,1.956,76.09
7/4/2018 2:59,4.868,0.2,100,0,677.6314,1.946,76.48
7/4/2018 3:59,4.774,0.3,100,0,677.3202,1.675,83.3
7/4/2018 4:59,4.664,0.2,100,0,677.3027,1.493,76.03
7/4/2018 5:59,4.681,0.1,100,0,677.6678,1.61,88.5
7/4/2018 6:59,4.773,0,100,1.339517,677.9445,1.094,82.1
7/4/2018 7:59,4.901,0.2,100,20.12953,678.409,1.418,84.6
7/4/2018 8:59,5.2,0.4,100,87.68344,678.9353,2.005,65.1
7/4/2018 9:59,5.2,0.2,99.7,125.4857,679.3656,1.699,68.94
7/4/2018 10:59,6.094,0,95.2,141.5302,679.3652,1.558,73.77
7/4/2018 11:59,6.097,0,96.3,92.39436,679.1777,1.388,66.49
7/4/2018 12:59,6.546,0,94.6,103.0524,679.0025,1.266,58.51
7/4/2018 13:59,7.299,0,91.3,139.1607,678.6957,1.075,75.72
7/4/2018 14:59,8.07,0,88.4,163.7289,677.9841,1.322,76.19
7/4/2018 15:59,8.38,0,86.6,211.9528,677.3138,1.418,62.09
7/4/2018 16:59,8.26,0,84.5,109.6105,677.0549,1.058,67.81
7/4/2018 17:59,7.239,0,92.1,30.11722,677.2182,0.565,79.23
7/4/2018 18:59,6.527,0,95.4,1.219371,677.6793,0.94,83.2
7/4/2018 19:59,6.131,0,97.8,0,678.1424,0.559,98.8
7/4/2018 20:59,5.486,0.1,99.9,0,678.6857,1.25,71.52
7/4/2018 21:59,5.416,0.1,100,0,679.085,0.434,75.07
7/4/2018 22:59,5.288,0,100,0,679.0435,0.549,68.15
7/4/2018 23:59,5.332,0.2,100,0,679.0081,1.111,86.3
7/5/2018 0:59,5.375,0.1,100,0,678.705,0.218,136.2
7/5/2018 1:59,5.403,0,100,0,678.4965,0.116,212.6
7/5/2018 2:59,5.502,0,100,0,678.3425,0.312,207.8
7/5/2018 3:59,5.565,0.1,100,0,678.1826,0.136,183.7
7/5/2018 4:59,5.493,0.1,100,0,678.091,0.247,56.34
7/5/2018 5:59,5.618,0,100,0,678.2061,0.928,91.1
7/5/2018 6:59,5.779,0.1,100,4.375291,678.4354,0.96,103.1
7/5/2018 7:59,6.115,0.1,100,68.16278,678.8034,1.455,94
7/5/2018 8:59,6.843,0,100,116.7447,679.19,1.598,75.47
7/5/2018 9:59,6.909,0.3,99.7,175.4616,679.5298,2.122,67.53
7/5/2018 10:59,7.338,0.2,99.8,242.2639,679.5585,2.376,65.38
7/5/2018 11:59,7.548,0.3,99.6,250.1502,679.3208,2.208,62.9
7/5/2018 12:59,8.78,0,93.2,324.6597,678.9138,1.831,58.74
7/5/2018 13:59,9.23,0,90.7,291.3788,678.4033,1.971,54.88
7/5/2018 14:59,8.84,0,93.4,228.4049,677.8414,2.032,55.4
7/5/2018 15:59,7.717,0.1,97.2,150.9947,677.6544,2.51,60.37
7/5/2018 16:59,7.443,0,98.3,87.97961,677.5309,1.995,61.56
7/5/2018 17:59,7.377,0,97.5,54.57676,677.7363,1.448,79.45
7/5/2018 18:59,6.735,0,98.8,1.410344,678.2294,0.852,85.8
7/5/2018 19:59,6.378,0,100,0,678.6803,0.43,80.5
7/5/2018 20:59,6.296,0,99.9,0,679.179,0.267,113.9
7/5/2018 21:59,6.232,0,99.1,0,679.5312,0.201,126.9
7/5/2018 22:59,6.136,0,99.2,0,679.514,0.296,206.6
7/5/2018 23:59,6.112,0,97.8,0,679.3479,0.458,292.8
7/6/2018 0:59,5.908,0,97.7,0,679.0482,0.223,194.3
7/6/2018 1:59,5.764,0,98.9,0,678.6116,0.255,77.41
7/6/2018 2:59,5.685,0,99.8,0,678.3397,0.328,74.22
7/6/2018 3:59,5.706,0,99.9,0,678.2597,0.461,64.74
7/6/2018 4:59,5.474,0,100,0,678.2737,0.322,177.9
7/6/2018 5:59,5.705,0,97.9,0,678.3225,0.713,292.2
7/6/2018 6:59,5.832,0,96.8,10.66928,678.3647,0.545,231.8
7/6/2018 7:59,6.969,0,94.4,152.667,678.7982,0.53,77.15
7/6/2018 8:59,9.22,0,84.3,311.6422,679.2361,1.283,77.93
7/6/2018 9:59,9.93,0,82.3,325.0068,679.3652,1.834,69.52
7/6/2018 10:59,11.42,0,75.19,479.4545,679.2472,2.164,69.8
7/6/2018 11:59,11.58,0,73.17,454.3401,678.8674,2.627,59.76
7/6/2018 12:59,11.88,0,70.39,645.0851,678.4188,3.337,56.86
7/6/2018 13:59,11.32,0,70.24,417.9796,678.0127,3.297,57.95
7/6/2018 14:59,10.92,0,73.61,376.5537,677.4547,3.254,58.97
7/6/2018 15:59,11,0,73.32,341.8243,677.1699,3.047,59.91
7/6/2018 16:59,9.9,0,77.82,151.1605,677.1772,2.361,53.26
7/6/2018 17:59,8.89,0,83.1,36.21093,677.3262,1.241,64.05
7/6/2018 18:59,8.22,0,87.5,1.694502,677.4944,1.179,60.55
7/6/2018 19:59,7.387,0,92.8,0,677.8859,1.01,88.8
7/6/2018 20:59,7.065,0,94.9,0,678.2422,1.136,95.2
7/6/2018 21:59,6.632,0,95.6,0,678.6081,0.977,107.4
7/6/2018 22:59,6.039,0,98.1,0,678.685,0.604,98.7
7/6/2018 23:59,5.908,0,97.7,0,678.5929,0.51,88.9
7/7/2018 0:59,5.796,0,97,0,678.2819,1.016,88.4
7/7/2018 1:59,5.968,0,94.4,0,677.8896,1.308,87.2
7/7/2018 2:59,5.841,0,94.9,0,677.7301,1.089,100.7
7/7/2018 3:59,5.774,0,95,0,677.7737,0.898,86.6
7/7/2018 4:59,5.644,0,94.7,0,677.962,0.345,168.1
7/7/2018 5:59,5.505,0,95.3,0,678.1746,0.215,305.1
7/7/2018 6:59,5.519,0,95.9,7.112455,678.464,0.204,124.6
7/7/2018 7:59,6.024,0,93.7,40.30457,678.6866,0.308,132
7/7/2018 8:59,6.449,0,94.4,101.4599,679.1842,1.088,71.3
7/7/2018 9:59,7.621,0,86.8,188.5603,679.3731,2.498,57.42
7/7/2018 10:59,8.25,0,85,246.7067,679.3455,2.451,56.53
7/7/2018 11:59,8.89,0,80.9,266.6273,678.9376,2.865,55.98
7/7/2018 12:59,9.25,0,77.38,303.9484,678.5507,3.248,55.63
7/7/2018 13:59,9.43,0,75.94,259.3626,677.9857,3.332,56.08
7/7/2018 14:59,9,0,81.1,172.4736,677.4781,3.125,59.19
7/7/2018 15:59,8.57,0,81.7,186.7109,677.22,2.858,55.46
7/7/2018 16:59,8.68,0,79.35,136.2329,677.2884,2.165,56.92
7/7/2018 17:59,7.805,0,83.9,37.31611,677.5776,1.578,58.91
7/7/2018 18:59,6.905,0,88.4,3.196589,677.9515,1.084,77.19
7/7/2018 19:59,5.361,0,93.8,0,678.3314,0.367,209.7
7/7/2018 20:59,4.568,0,94.6,0,678.6338,0.856,276
7/7/2018 21:59,4.282,0,96,0,678.9214,1.105,276.4
7/7/2018 22:59,5.163,0,94.4,0,679.1049,0.199,191
7/7/2018 23:59,5.264,0,96.3,0,679.0111,0.756,83.3
7/8/2018 0:59,4.964,0.4,100,0,678.882,1.993,80.6
7/8/2018 1:59,5.051,0.4,100,0,678.5808,2.328,71.86
7/8/2018 2:59,5.195,0,100,0,678.1959,1.713,81
7/8/2018 3:59,5.21,0,100,0,678.0616,1.071,99
7/8/2018 4:59,5.265,0.1,100,0,678.0477,1.259,90.8
7/8/2018 5:59,5.245,0.2,100,0,678.286,1.44,96.6
7/8/2018 6:59,5.157,0.4,100,2.39447,678.6487,1.625,79.96
7/8/2018 7:59,5.341,0.2,100,21.81912,679.217,1.968,73.41
7/8/2018 8:59,5.59,0.1,100,71.8518,679.8744,2.577,62.54
7/8/2018 9:59,6.162,0,98.5,131.025,680.2959,2.427,62.72
7/8/2018 10:59,6.562,0,95.7,201.509,680.4189,2.233,56.29
7/8/2018 11:59,7.207,0,93.8,160.195,680.1395,1.831,54.43
7/8/2018 12:59,7.606,0,93.5,177.0451,679.722,1.65,69.3
7/8/2018 13:59,7.226,0,95.8,108.1112,679.2697,1.707,54.81
7/8/2018 14:59,7.668,0,91.5,154.7123,678.7956,2.009,53.74
7/8/2018 15:59,8.09,0,90.4,133.8491,678.2381,1.623,62.06
7/8/2018 16:59,7.663,0,93.5,94.7655,678.3126,1.406,63.26
7/8/2018 17:59,7.786,0,92.6,60.92672,678.2777,0.702,74.84
7/8/2018 18:59,7.002,0,96.6,2.410256,678.4424,0.225,205.4
7/8/2018 19:59,6.716,0,98.3,0,678.9466,0.422,127.8
7/8/2018 20:59,6.537,0,99.1,0,679.5203,0.854,96.5
7/8/2018 21:59,6.308,0,100,0,680.0075,0.785,115.5
7/8/2018 22:59,6.248,0,100,0,680.1074,0.074,89.6
7/8/2018 23:59,6.307,0,99.7,0,680.017,0.534,98.2
7/9/2018 0:59,6.188,0,100,0,679.6339,0.175,72.86
7/9/2018 1:59,6.102,0,100,0,679.2343,1.011,85.9
7/9/2018 2:59,6.042,0.4,100,0,678.7919,1.587,63.38
7/9/2018 3:59,5.734,0.1,100,0,678.7314,1.984,67.18
7/9/2018 4:59,5.506,0.2,100,0,678.8238,1.502,87.8
7/9/2018 5:59,5.493,0.3,100,0,679.1019,1.316,85.5
7/9/2018 6:59,5.707,0.2,100,3.780618,679.4333,1.542,94.4
7/9/2018 7:59,6.021,0.2,100,48.95327,679.9275,1.782,77.12
7/9/2018 8:59,6.641,0.6,100,141.9616,680.3622,2.097,66.96
7/9/2018 9:59,6.741,0.6,100,213.7195,680.6568,2.839,64.04
7/9/2018 10:59,6.989,0,100,216.2913,680.8047,2.436,64.87
7/9/2018 11:59,7.631,0.1,99.3,283.8047,680.558,2.466,62.96
7/9/2018 12:59,7.795,0,98.7,328.5866,680.2184,2.536,57.74
7/9/2018 13:59,7.711,0,97.3,221.6221,679.5536,2.733,58.9
7/9/2018 14:59,8.29,0,93.9,211.8982,678.8829,2.516,60.99
7/9/2018 15:59,8.81,0,90.9,224.2636,678.4162,2.155,57.12
7/9/2018 16:59,8.67,0,90.9,132.3241,678.2654,1.99,59.77
7/9/2018 17:59,7.715,0,94.4,52.71894,678.4966,2.009,69.78
7/9/2018 18:59,7.047,0,97.1,2.406886,678.7487,1.299,90
7/9/2018 19:59,6.72,0,99,0,679.2133,1.017,92
7/9/2018 20:59,6.61,0,100,0,679.848,1.046,116.9
7/9/2018 21:59,6.541,0,100,0,680.2495,1.238,93.9
7/9/2018 22:59,6.361,0,100,0,680.4836,1.405,82.1
7/9/2018 23:59,6.287,0,100,0,680.4672,0.609,121.7
7/10/2018 0:59,6.042,0.1,100,0,680.221,1.058,103.2
7/10/2018 1:59,5.922,0.2,100,0,679.8419,1.288,95.5
7/10/2018 2:59,5.81,0,100,0,679.3847,0.645,88.4
7/10/2018 3:59,5.714,0,100,0,679.0814,0.415,82.5
7/10/2018 4:59,5.722,0.1,100,0,679.1199,0.625,110
7/10/2018 5:59,5.674,0,100,0,679.1638,0.552,135.2
7/10/2018 6:59,5.713,0.1,100,5.074435,679.2947,0.672,78.9
7/10/2018 7:59,6.159,0.1,100,65.7943,679.6025,0.943,89.2
7/10/2018 8:59,6.827,0.1,99.4,93.63788,680.1462,1.116,73.49
7/10/2018 9:59,7.661,0,95.9,194.489,680.3419,1.573,69.22
7/10/2018 10:59,8.11,0,96,229.8102,680.322,2.057,60.13
7/10/2018 11:59,8.9,0,91.3,253.0483,679.9561,2.094,58.91
7/10/2018 12:59,9.58,0,88.9,279.5287,679.342,2.326,60.72
7/10/2018 13:59,9.81,0,88.8,288.7178,678.5905,2.053,57.43
7/10/2018 14:59,9.88,0,90.3,288.8299,678.0593,2.173,53.61
7/10/2018 15:59,10.02,0,86.4,249.4666,677.6408,2.051,54.96
7/10/2018 16:59,10.03,0,85.7,136.3626,677.449,1.515,63.51
7/10/2018 17:59,9,0,90.9,38.74527,677.7287,1.368,67.64
7/10/2018 18:59,8.05,0,93.4,1.932212,678.3392,1.08,76.33
7/10/2018 19:59,7.334,0,98.5,0,678.6891,1.44,75.43
7/10/2018 20:59,6.858,0,100,0,679.2406,1.551,69.59
7/10/2018 21:59,6.56,0.1,100,0,679.6293,1.767,75.1
7/10/2018 22:59,6.485,0,100,0,679.6991,1.264,98.7
7/10/2018 23:59,6.248,0.1,100,0,679.7223,1.491,90.6
7/11/2018 0:59,6.149,0.2,100,0,679.4213,1.129,73.11
7/11/2018 1:59,6.09,0.1,100,0,678.9703,1.056,90.2
7/11/2018 2:59,5.96,0,100,0,678.5065,0.541,78.64
7/11/2018 3:59,5.838,0,100,0,678.205,0.339,120.4
7/11/2018 4:59,5.824,0,100,0,678.2659,0.604,121.1
7/11/2018 5:59,5.811,0,100,0,678.312,0.087,113.4
7/11/2018 6:59,5.868,0.3,100,6.109187,678.5912,0.509,77.13
7/11/2018 7:59,6.398,0.1,100,44.41676,679.012,0.515,82.8
7/11/2018 8:59,6.768,0.6,100,154.1932,679.3625,2.366,65.45
7/11/2018 9:59,7.414,0,99.6,254.0597,679.587,2.253,60.74
7/11/2018 10:59,7.597,0.2,99,229.2516,679.6488,2.261,60.35
7/11/2018 11:59,8.49,0,96,371.3192,679.3898,2.093,57.26
7/11/2018 12:59,9.49,0.1,88.9,378.5338,679.0766,2.214,57.25
7/11/2018 13:59,9.06,0,89.2,185.1102,678.5977,2.409,58.08
7/11/2018 14:59,8.98,0,90.4,184.6232,678.0129,2.208,62.7
7/11/2018 15:59,8.86,0,90.3,131.5847,677.6156,1.7,62.31
7/11/2018 16:59,8.8,0,90.5,123.0351,677.4379,2.3,63.08
7/11/2018 17:59,7.512,0,97.5,34.04051,677.6525,1.359,75.58
7/11/2018 18:59,7.093,0,99.4,1.871438,678.1035,1.301,83.9
7/11/2018 19:59,6.725,0,100,0,678.4567,0.947,89.6
7/11/2018 20:59,6.444,0,100,0,679.0098,0.902,97.1
7/11/2018 21:59,6.222,0,100,0,679.2451,0.914,88
7/11/2018 22:59,5.893,0.1,100,0,679.2958,0.791,73.54
7/11/2018 23:59,5.752,0,100,0,679.3145,0.538,74.87
7/12/2018 0:59,5.702,0.2,100,0,679.0253,0.536,77.59
7/12/2018 1:59,5.668,0.4,100,0,678.5143,1.412,88.1
7/12/2018 2:59,5.624,0.2,100,0,678.0204,1.379,84.5
7/12/2018 3:59,5.581,0.1,100,0,677.8452,0.361,77.59
7/12/2018 4:59,5.381,0,100,0,677.8279,1.038,105.7
7/12/2018 5:59,5.257,0.1,100,0,678.121,0.584,95.5
7/12/2018 6:59,5.302,0.3,100,4.928981,678.4424,0.694,87.4
7/12/2018 7:59,5.632,0.1,99.9,41.54382,678.9425,1.244,79.58
7/12/2018 8:59,6.107,0,98.7,89.70297,679.4299,1.373,69.59
7/12/2018 9:59,6.466,0.2,99.8,158.3464,679.6304,1.957,75.79
7/12/2018 10:59,7.15,0.1,99,232.2112,679.5494,2.062,70.16
7/12/2018 11:59,7.519,0,97.1,210.4409,679.2941,1.827,67.17
7/12/2018 12:59,7.408,0.3,99.2,215.6035,679.0113,2.089,66.15
7/12/2018 13:59,7.861,0.1,98.4,232.4027,678.5613,1.968,68.04
7/12/2018 14:59,7.887,0.1,98.7,208.5252,678.1067,2.201,66.03
7/12/2018 15:59,7.381,0.3,99.9,138.8252,677.739,1.957,70.3
7/12/2018 16:59,7.087,0.1,100,100.5627,677.6229,1.848,74.34
7/12/2018 17:59,6.579,0.1,100,32.07592,677.7506,1.706,73.16
7/12/2018 18:59,6.054,0.2,100,1.599742,678.0862,1.544,77.16
7/12/2018 19:59,5.458,0.2,100,0,678.5668,1.932,74.15
7/12/2018 20:59,4.516,0.2,100,0,679.2571,2.004,77.37
7/12/2018 21:59,4.147,0.1,100,0,679.71,1.041,77.39
7/12/2018 22:59,4.035,0,100,0,679.8229,0.404,95.3
7/12/2018 23:59,4.242,0,100,0,679.7847,0.358,106.3
7/13/2018 0:59,4.692,0,100,0,679.4645,0.345,118.2
7/13/2018 1:59,4.767,0,100,0,679.0611,0.553,110.7
7/13/2018 2:59,4.632,0,100,0,678.5107,0.427,109.8
7/13/2018 3:59,4.67,0,100,0,678.0317,0.823,87.2
7/13/2018 4:59,4.645,0,100,0,677.9107,1.244,79.84
7/13/2018 5:59,4.351,0.1,100,0,678.1332,0.689,83
7/13/2018 6:59,4.244,0,100,4.280203,678.2766,0.764,89.2
7/13/2018 7:59,4.049,0.1,100,42.46621,678.7105,1.929,76
7/13/2018 8:59,4.681,0.1,100,123.2991,679.3171,1.735,75.67
7/13/2018 9:59,5.374,0.3,100,240.8833,679.4921,2.101,81.4
7/13/2018 10:59,5.961,0.1,100,223.5638,679.6478,2.308,68.37
7/13/2018 11:59,6.237,0.1,99.7,195.4133,679.5854,2.054,72.1
7/13/2018 12:59,6.351,0,99.4,144.9266,679.3605,1.972,74.9
7/13/2018 13:59,6.506,0,99.6,158.7058,678.7969,1.985,73.72
7/13/2018 14:59,6.607,0,98.9,147.0912,678.1616,2.043,70.33
7/13/2018 15:59,6.376,0.1,99.8,101.0807,677.717,1.957,74.79
7/13/2018 16:59,6.207,0.1,99.8,53.92695,677.6635,1.838,77.31
7/13/2018 17:59,6.037,0.1,99.9,24.78898,677.7592,1.942,73.58
7/13/2018 18:59,5.678,0,100,1.020293,678.0232,1.659,77.62
7/13/2018 19:59,5.443,0.3,100,0,678.377,1.901,80.1
7/13/2018 20:59,5.372,0.1,100,0,678.9078,1.612,86.7
7/13/2018 21:59,5.568,0,100,0,679.3249,1.59,78.57
7/13/2018 22:59,5.643,0,100,0,679.3931,1.297,79.75
7/13/2018 23:59,5.664,0,100,0,679.3148,1.582,78.39
7/14/2018 0:59,5.749,0,100,0,678.9667,1.37,79.63
7/14/2018 1:59,5.99,0,98.6,0,678.5361,1.596,90
7/14/2018 2:59,6.158,0,96.9,0,678.0012,1.741,71.87
7/14/2018 3:59,6.188,0,96,0,677.7835,1.785,74.65
7/14/2018 4:59,6.097,0,96.2,0,677.5228,1.768,80.9
7/14/2018 5:59,5.81,0,98.4,0,677.7636,1.485,83.6
7/14/2018 6:59,5.56,0.2,100,4.432899,677.9928,1.684,79.87
7/14/2018 7:59,5.861,0.1,99.9,49.20538,678.4025,1.742,76.08
7/14/2018 8:59,6.807,0.1,97.3,135.8333,678.8449,1.655,67.45
7/14/2018 9:59,8.17,0,91.9,229.9675,679.189,1.681,71.7
7/14/2018 10:59,9.16,0,87.4,337.6389,679.2365,1.848,79.78
7/14/2018 11:59,9.58,0,86.7,386.0706,678.9744,2.199,74.95
7/14/2018 12:59,9.85,0,87.2,377.2565,678.6647,2.295,62.07
7/14/2018 13:59,9.27,0,90.5,312.7232,678.167,2.593,62.19
7/14/2018 14:59,8.72,0,94.6,257.1589,677.6679,2.663,60.63
7/14/2018 15:59,8.06,0.3,98.6,168.0174,677.1238,2.173,70.05
7/14/2018 16:59,7.749,0.4,99.3,115.9266,677.0106,2.176,62.74
7/14/2018 17:59,7.014,0.7,99.9,38.3838,677.2504,2.083,64.42
7/14/2018 18:59,6.738,0.4,100,2.600729,677.4832,2.161,67.77
7/14/2018 19:59,6.484,0.6,100,0,678.0009,2.315,64.22
7/14/2018 20:59,6.099,0.3,100,0,678.6301,2.117,64.96
7/14/2018 21:59,5.75,0.1,100,0,679.1072,2.142,64.68
7/14/2018 22:59,5.539,0.1,100,0,679.2783,1.87,68.33
7/14/2018 23:59,5.582,0,100,0,679.1681,1.481,93.8
7/15/2018 0:59,5.603,0.1,100,0,678.8355,1.822,82.2
7/15/2018 1:59,5.679,0.2,100,0,678.2758,2.183,79.28
7/15/2018 2:59,5.57,0.3,100,0,677.8173,2.22,69.83
7/15/2018 3:59,5.31,0.5,100,0,677.6772,2.261,71.91
7/15/2018 4:59,5.182,0.6,100,0,677.5613,2.231,69.25
7/15/2018 5:59,5.122,0.7,100,0,677.6726,2.561,72.1
7/15/2018 6:59,5.17,0.9,100,6.109117,677.8728,2.104,75.03
7/15/2018 7:59,5.5,0.6,100,68.22375,678.2734,2.436,67.62
7/15/2018 8:59,6.239,0.4,100,164.8727,678.8405,2.24,65.23
7/15/2018 9:59,6.958,0.1,99.8,251.5638,679.3054,2.02,62.68
7/15/2018 10:59,7.045,0,96.4,202.8393,679.6082,2.028,73.73
7/15/2018 11:59,7.029,0,95.2,207.2806,679.4302,2.035,63.45
7/15/2018 12:59,7.509,0,91.7,277.4492,679.2079,2.328,70.65
7/15/2018 13:59,8.49,0,85.9,345.1815,678.6364,2.09,73.14
7/15/2018 14:59,7.973,0,88.4,213.7577,677.9643,2.385,60.24
7/15/2018 15:59,6.802,0.3,96.8,145.6834,677.6624,2.172,64.51
7/15/2018 16:59,6.766,0,95.6,88.7014,677.7263,1.83,76.53
7/15/2018 17:59,6.093,0.1,96.8,32.48383,678.0081,1.924,69.62
7/15/2018 18:59,5.457,0,100,1.016069,678.3035,1.863,80.5
7/15/2018 19:59,5.378,0,99.8,0,678.7245,1.724,83.4
7/15/2018 20:59,5.206,0,99.9,0,679.1395,1.507,91.4
7/15/2018 21:59,5.036,0,99.8,0,679.49,1.358,82.2
7/15/2018 22:59,4.694,0,100,0,679.5982,1.024,97
7/15/2018 23:59,4.226,0,100,0,679.5137,0.862,116.8
7/16/2018 0:59,3.677,0,100,0,679.3688,0.371,118.1
7/16/2018 1:59,2.91,0,100,0,679.1242,0.327,193.7
7/16/2018 2:59,2.736,0,100,0,678.8036,0.341,189.6
7/16/2018 3:59,2.189,0,100,0,678.6583,0.227,197.6
7/16/2018 4:59,2.09,0,100,0,678.7408,0.617,254.2
7/16/2018 5:59,1.413,0,100,0,678.9385,0.599,260
7/16/2018 6:59,0.88,0,100,18.56045,679.1957,0.677,282.5
7/16/2018 7:59,4.097,0.1,94,224.3528,679.5727,0.344,162.2
7/16/2018 8:59,7.604,0,79.78,467.1181,680.0515,2.228,70.11
7/16/2018 9:59,7.825,0,76.42,500.9974,680.3806,3.092,57.94
7/16/2018 10:59,8.41,0,75.73,579.6833,680.3999,3.188,57.96
7/16/2018 11:59,9.59,0,69.58,636.9799,680.1336,3.172,59.36
7/16/2018 12:59,10.11,0,65.9,620.0817,679.8583,3.336,59.02
7/16/2018 13:59,10.75,0,63.04,614.6892,679.4611,2.769,64.88
7/16/2018 14:59,9.52,0,69.45,287.7223,678.8862,2.865,59.95
7/16/2018 15:59,7.678,0,81.7,137.7558,678.51,2.377,56.18
7/16/2018 16:59,7.585,0,84.3,86.66764,678.3347,2.22,63.99
7/16/2018 17:59,7.009,0,88.2,31.30554,678.2924,1.851,70.82
7/16/2018 18:59,6.37,0,91.4,2.016508,678.4333,1.738,74.83
7/16/2018 19:59,5.756,0,95.6,0,678.9284,2.207,81.2
7/16/2018 20:59,5.483,0,97.1,0,679.4699,1.876,79.37
7/16/2018 21:59,5.365,0,96.5,0,679.8839,2.06,79.08
7/16/2018 22:59,5.373,0,96.2,0,680.0034,2.072,84.4
7/16/2018 23:59,5.283,0,97.2,0,679.9643,1.687,76.87
7/17/2018 0:59,5.148,0,96.4,0,679.837,1.303,92.7
7/17/2018 1:59,4.842,0,97.8,0,679.3558,1.099,111.4
7/17/2018 2:59,4.758,0,99.9,0,678.8358,0.9,95.5
7/17/2018 3:59,5.312,0,99.9,0,678.5088,0.968,98.4
7/17/2018 4:59,5.713,0,99.5,0,678.4084,0.968,83.2
7/17/2018 5:59,5.45,0.7,100,0,678.5623,1.71,88.4
7/17/2018 6:59,5.607,0.5,100,5.117009,678.6539,2.559,79.26
7/17/2018 7:59,5.698,0.2,100,30.7862,678.9741,3.098,62.09
7/17/2018 8:59,5.997,1.2,100,84.01177,679.5487,2.757,68.14
7/17/2018 9:59,6.454,1.1,100,141.9695,679.8405,2.384,61.02
7/17/2018 10:59,6.698,1.1,100,182.1947,680.097,2.131,56.2
7/17/2018 11:59,6.681,0.9,100,191.6304,680.0554,2.565,63.04
7/17/2018 12:59,7.067,0.1,100,163.6987,679.6473,2.18,60.74
7/17/2018 13:59,7.297,0.4,100,215.3356,679.2292,2.586,60.73
7/17/2018 14:59,7.332,0.4,99.9,187.0093,678.7591,2.489,58.69
7/17/2018 15:59,7.427,0,99.4,127.3563,678.2624,2.083,58.58
7/17/2018 16:59,7.309,0,99.1,79.29198,678.0406,1.757,61.33
7/17/2018 17:59,6.948,0,99.1,28.73165,678.1164,1.685,65.97
7/17/2018 18:59,6.686,0,100,2.000839,678.3091,1.498,80.7
7/17/2018 19:59,6.525,0,100,0,678.5994,1.477,78.97
7/17/2018 20:59,6.359,0.6,100,0,678.8391,2.21,82.9
7/17/2018 21:59,6.333,0.4,100,0,679.2352,2.439,66.77
7/17/2018 22:59,6.364,0.4,100,0,679.4146,2.243,68.87
7/17/2018 23:59,6.307,0.5,100,0,679.4083,2.204,64.18
7/18/2018 0:59,6.137,0.6,100,0,679.2838,2.189,64.83
7/18/2018 1:59,6.028,0.3,100,0,678.7814,2.269,75.11
7/18/2018 2:59,6.074,0.3,100,0,678.3329,2.003,75.68
7/18/2018 3:59,6.069,0.5,100,0,678.1095,1.939,74.74
7/18/2018 4:59,6.06,0,100,0,677.9808,1.607,85.4
7/18/2018 5:59,6.04,0.2,100,0,678.0689,1.521,90.2
7/18/2018 6:59,6.194,0.2,100,6.986635,678.1653,2.01,83.4
7/18/2018 7:59,6.397,0.1,100,44.99341,678.5703,2.159,78.31
7/18/2018 8:59,6.965,0.1,100,118.1869,679.0204,1.994,76.33
7/18/2018 9:59,7.586,0.1,100,175.2091,679.2215,1.959,72.38
7/18/2018 10:59,8.2,0,97.5,216.1249,679.2751,1.755,66.09
7/18/2018 11:59,9.35,0,93.1,328.3902,679.0123,1.937,72.35
