fecha,temp.SayausiPTAPETAPA,precip.SayausiPTAPETAPA,hum.SayausiPTAPETAPA,rad.SayausiPTAPETAPA,pres.SayausiPTAPETAPA,vviento.SayausiPTAPETAPA,dviento.SayausiPTAPETAPA
6/16/2015 11:59,15.97,0,73.9,254.6967,728.8592,0.948,239.5
6/16/2015 12:59,17.54,0,71.64,550.6077,728.6464,1.286,216.9
6/16/2015 13:59,18.93,0,64.72,530.5378,727.859,1.449,249.3
6/16/2015 14:59,19.92,0,59.46,585.4863,727.0798,1.475,248.2
6/16/2015 15:59,20.05,0,57.99,532.1686,726.5128,1.296,264.9
6/16/2015 16:59,18.8,0,59.93,252.6731,726.2525,0.83,280.7
6/16/2015 17:59,14.53,0,77.07,35.24761,726.3607,0.339,220.5
6/16/2015 18:59,12.47,0,85.6,1.685695,726.7172,0.536,172.2
6/16/2015 19:59,10.36,0,91.3,0,727.2913,0.542,177
6/16/2015 20:59,9.98,0,90.7,0,727.8732,0.791,86.9
6/16/2015 21:59,10.32,0,87.8,0,728.197,0.808,187.6
6/16/2015 22:59,10.86,0,88.5,0,728.5765,0.668,149.2
6/16/2015 23:59,11.29,0,88.7,0,728.4759,0.384,156.7
6/17/2015 0:59,10.98,0.2,93.1,0,728.3909,0.038,154.2
6/17/2015 1:59,10.51,0.8,97.3,0,728.045,0.481,125.5
6/17/2015 2:59,10.17,0.5,99.9,0,727.4774,0.269,175.2
6/17/2015 3:59,10.23,0.1,100,0,727.3071,0.198,135.1
6/17/2015 4:59,10.16,0.1,100,0,727.3373,0.025,148.4
6/17/2015 5:59,9.91,0,99.7,0,727.4313,0.26,131.2
6/17/2015 6:59,10.14,0.1,99.7,5.466483,727.6678,0.176,156.1
6/17/2015 7:59,10.69,0,100,62.23017,728.3855,0.185,246.5
6/17/2015 8:59,12.44,0.1,95.7,178.3224,728.9734,0.415,235.2
6/17/2015 9:59,14.54,0,83.6,247.3021,729.0358,0.671,267.7
6/17/2015 10:59,15.41,0,75.47,321.2802,728.9655,0.741,264
6/17/2015 11:59,16.01,0,75.04,391.5962,728.602,1.045,246.3
6/17/2015 12:59,18.61,0,68.35,590.5047,727.7926,1.219,243.8
6/17/2015 13:59,20.7,0,61.96,836.2541,726.8204,1.403,257.5
6/17/2015 14:59,17.84,0,68.8,236.5103,726.1175,1.025,249.4
6/17/2015 15:59,17.24,0,69.08,219.646,725.8768,1.045,247.4
6/17/2015 16:59,16.12,0,70.27,165.7956,725.9448,0.768,223.7
6/17/2015 17:59,14.48,0,75.34,46.13425,726.3808,0.428,179.6
6/17/2015 18:59,12.72,0,82.4,1.193091,726.8184,0.392,124.3
6/17/2015 19:59,11.98,0,87.1,0,727.403,0.321,96.7
6/17/2015 20:59,11.39,0,88.1,0,727.8653,0.586,94.1
6/17/2015 21:59,10.04,0,90.7,0,728.2428,0.339,105.5
6/17/2015 22:59,9.72,0,91.9,0,728.1059,0.43,117.5
6/17/2015 23:59,10.4,0,90.7,0,728.0196,0.197,125
6/18/2015 0:59,10.99,0,89.2,0,728.0573,0.481,124
6/18/2015 1:59,10.34,0,92,0,727.5959,0.44,118.1
6/18/2015 2:59,10.28,0,93.4,0,727.1654,0.363,142.7
6/18/2015 3:59,9.43,0,95.1,0,727.0364,0.458,100.8
6/18/2015 4:59,9.11,0,94,0,727.1428,0.642,96.1
6/18/2015 5:59,9.3,0,92.8,0,727.5175,0.413,112.1
6/18/2015 6:59,8.6,0,93,7.292317,727.5585,0.261,130.8
6/18/2015 7:59,10.64,0,89.4,72.73869,728.1772,0.248,187.6
6/18/2015 8:59,13.39,0,80.4,196.9135,728.7495,0.967,233.6
6/18/2015 9:59,14.7,0,74.31,269.3172,728.9422,1.055,236.1
6/18/2015 10:59,17.67,0,65.48,582.2712,728.6443,1.321,246.2
6/18/2015 11:59,18.21,0,64.24,679.4828,728.1667,1.92,238.7
6/18/2015 12:59,19.5,0,60.23,741.8723,727.4687,1.426,241.2
6/18/2015 13:59,18.69,0,62.81,515.2819,726.7419,1.195,216.5
6/18/2015 14:59,19.1,0,61.58,463.3243,726.3638,1.349,246.3
6/18/2015 15:59,18.56,0,61.22,440.4879,725.8071,1.164,245.2
6/18/2015 16:59,17.76,0,59.85,197.9135,725.816,0.776,265.4
6/18/2015 17:59,14.05,0,71.09,19.35101,726.1208,0.627,172.4
6/18/2015 18:59,12.26,0.2,87.5,0.6299834,726.6577,0.326,107.6
6/18/2015 19:59,11.15,0.1,96.8,0,727.2423,0.28,132.7
6/18/2015 20:59,10.69,0,96.3,0,727.8483,0.513,110.5
6/18/2015 21:59,10.95,0,91.7,0,728.1885,0.734,102.3
6/18/2015 22:59,11.04,0,90.5,0,728.3043,0.496,104.1
6/18/2015 23:59,11.39,0,87.3,0,728.1644,0.762,138.6
6/19/2015 0:59,11.05,0,90.5,0,727.6767,0.408,110.8
6/19/2015 1:59,10.66,0,94.6,0,727.2999,0.521,101.2
6/19/2015 2:59,10.25,0.3,97.8,0,727.0438,0.203,122.4
6/19/2015 3:59,9.94,0.8,99.8,0,726.9077,0.124,176.4
6/19/2015 4:59,9.78,0.9,99.9,0,726.8837,0.264,97.5
6/19/2015 5:59,9.71,1.2,98.7,0,727.3594,0.592,145.7
6/19/2015 6:59,9.17,0,96.9,9.173831,727.6547,1.046,123.8
6/19/2015 7:59,10.07,0,95.8,66.1843,728.5262,0.409,157.1
6/19/2015 8:59,11.09,0,88.3,131.5882,729.213,0.409,219.2
6/19/2015 9:59,12.26,0,81.8,205.9563,729.4291,0.752,245.4
6/19/2015 10:59,13.52,0,73.68,373.8813,729.3859,1.052,211.4
6/19/2015 11:59,14.68,0,68.78,368.6187,728.8791,0.979,220
6/19/2015 12:59,14.7,0,65.63,286.5005,728.323,1.18,204
6/19/2015 13:59,16.21,0,65.49,440.9638,727.5953,1.017,249.4
6/19/2015 14:59,15.21,0,67.08,241.7546,726.9601,0.947,202.1
6/19/2015 15:59,13.48,0,73.23,112.3084,726.6146,0.634,185.2
6/19/2015 16:59,13.84,0,72.57,129.4049,726.5439,0.564,251.1
6/19/2015 17:59,12.39,0,79.35,33.9183,726.791,0.364,201.3
6/19/2015 18:59,11.19,0,85,1.802153,727.389,0.383,151
6/19/2015 19:59,10.75,0,88.7,0,728.0105,0.209,109
6/19/2015 20:59,10.49,0,90.4,0,728.7241,0.25,136.5
6/19/2015 21:59,10.2,0,93.5,0,729.3997,0.194,162.9
6/19/2015 22:59,9.51,0.1,97.9,0,729.4293,0.103,141.1
6/19/2015 23:59,9.36,0.1,96.3,0,729.3765,0.355,123
6/20/2015 0:59,9.14,0,94.8,0,728.7499,0.438,100.9
6/20/2015 1:59,9.28,0,95.2,0,728.519,0.139,133.2
6/20/2015 2:59,8.89,0,96.9,0,728.0173,0.31,86.4
6/20/2015 3:59,8.96,0.4,98.4,0,728.0128,0.093,206.6
6/20/2015 4:59,8.63,0.1,99.4,0,727.9114,0.328,87.9
6/20/2015 5:59,8.64,0,98.6,0,727.8259,0.331,98.1
6/20/2015 6:59,8.66,0,98.5,12.18002,727.9921,0.13,149.4
6/20/2015 7:59,10.1,0,95,89.76022,728.3631,0.155,173.5
6/20/2015 8:59,11.3,0,94.8,129.3396,729.1083,0.891,246.4
6/20/2015 9:59,12.63,0,91.6,248.5194,729.2646,0.915,237.1
6/20/2015 10:59,13.91,0,84.6,345.2584,729.1108,1.27,251.7
6/20/2015 11:59,17.3,0,70.8,648.7053,728.5498,1.201,258.9
6/20/2015 12:59,14.73,0.3,82.8,258.7868,728.2284,0.887,244
6/20/2015 13:59,14.36,0,81.9,216.1026,727.7107,0.672,226.5
6/20/2015 14:59,13.36,0.1,81.7,139.711,727.3507,0.597,204.5
6/20/2015 15:59,13.91,0,76.24,188.3118,727.1782,0.782,209.4
6/20/2015 16:59,12.61,0,80.6,53.25028,727.2725,0.717,219.6
6/20/2015 17:59,10.92,0,93.1,11.38371,727.7757,0.233,229.6
6/20/2015 18:59,9.93,0.3,92.8,0.4916941,728.3865,0.292,167.1
6/20/2015 19:59,8.94,0.2,99.3,0,729.1593,0.177,175.9
6/20/2015 20:59,8.46,0,97.5,0,729.5925,0.42,123.5
6/20/2015 21:59,8.11,0,94.1,0,729.7985,0.332,117.1
6/20/2015 22:59,8.17,0,92,0,729.787,0.304,125.3
6/20/2015 23:59,8.13,0,91.4,0,729.6959,0.253,153.3
6/21/2015 0:59,8.12,0,90.5,0,729.4412,0.377,145.5
6/21/2015 1:59,8.13,0,90.2,0,729.177,0.428,111.2
6/21/2015 2:59,8.29,0,89.7,0,728.9988,0.304,129.5
6/21/2015 3:59,8.15,0,93.2,0,728.9572,0.087,136.6
6/21/2015 4:59,8.02,0,90.3,0,728.7212,0.375,140.1
6/21/2015 5:59,7.815,0,93.8,0,728.99,0.181,200.6
6/21/2015 6:59,7.672,0,93.1,6.119088,729.4311,0.122,176.3
6/21/2015 7:59,8.07,0,93,32.0854,729.8906,0.347,237.4
6/21/2015 8:59,8.55,0,90.9,69.04417,730.2938,0.352,229.1
6/21/2015 9:59,10.39,0,88.3,168.8215,730.3538,0.63,216.5
6/21/2015 10:59,10.83,0,86.4,123.4324,730.3093,0.598,235.2
6/21/2015 11:59,11.54,0,83.2,149.8324,730.0166,0.757,234.7
6/21/2015 12:59,11.98,0,81.3,168.4201,729.6437,1.355,242.6
6/21/2015 13:59,12.23,0,79.17,167.5271,729.2424,0.734,255.5
6/21/2015 14:59,12.86,0,76.03,144.3703,728.7743,0.53,268.9
6/21/2015 15:59,12.39,0,78.89,97.33007,728.4417,0.445,272.7
6/21/2015 16:59,12.16,0,79.16,60.57459,728.3106,0.342,217
6/21/2015 17:59,10.99,0,83,18.4364,728.4486,0.228,110
6/21/2015 18:59,10.12,0,86.1,1.106217,728.8969,0.538,103.2
6/21/2015 19:59,9.78,0,85.8,0,729.2705,0.516,113.3
6/21/2015 20:59,9.52,0,84.6,0,729.6376,0.431,119.7
6/21/2015 21:59,9.14,0,87.1,0,729.8776,0.531,154.7
6/21/2015 22:59,9.24,0,88.3,0,729.8094,0.431,157.6
6/21/2015 23:59,9.47,0,89.1,0,729.9003,0.336,94.7
6/22/2015 0:59,9.38,0,90.6,0,729.7252,0.469,113
6/22/2015 1:59,9.42,0,91.3,0,729.4769,0.418,141.8
6/22/2015 2:59,9.51,0,90.3,0,729.2086,0.294,140.8
6/22/2015 3:59,9.48,0,90.6,0,729.0892,0.204,107.4
6/22/2015 4:59,9.47,0,89.3,0,729.1433,0.363,101.4
6/22/2015 5:59,9.71,0,86.4,0,729.1727,0.594,130.9
6/22/2015 6:59,9.52,0,90.7,15.86036,729.3811,0.42,134
6/22/2015 7:59,10.18,0,91.6,91.36117,729.8738,0.475,238.7
6/22/2015 8:59,11.85,0,84.2,201.2418,730.2161,0.57,207.1
6/22/2015 9:59,15.07,0,68.42,342.1464,730.4357,0.962,242.6
6/22/2015 10:59,17.03,0,63.56,486.8937,730.4314,1.126,247
6/22/2015 11:59,15.17,0,70.75,325.2595,730.2568,0.854,236.1
6/22/2015 12:59,14.88,0,72.36,228.4402,729.897,1.219,241.4
6/22/2015 13:59,15.74,0,68.52,324.0192,729.2761,1.148,243.8
6/22/2015 14:59,15.71,0,67.83,236.7053,728.7753,0.9,242.6
6/22/2015 15:59,15.84,0,68.2,256.3093,728.3414,0.782,244.5
6/22/2015 16:59,15.31,0,69.46,147.8318,728.2253,0.708,276.6
6/22/2015 17:59,13.13,0,72.87,44.21927,728.2901,0.571,172.1
6/22/2015 18:59,11.22,0,77.4,2.446965,728.6091,0.862,105.3
6/22/2015 19:59,11.59,0,75.36,0,729.2005,0.966,134.9
6/22/2015 20:59,11.37,0,77.82,0,729.8267,0.639,131.2
6/22/2015 21:59,10.84,0,82.4,0,730.2344,0.38,111.1
6/22/2015 22:59,10.46,0,81.6,0,730.5265,0.537,108
6/22/2015 23:59,9.88,0,86.2,0,730.7407,0.108,119.4
6/23/2015 0:59,9.57,0,87.3,0,730.6869,0.054,90.7
6/23/2015 1:59,9.16,0,90.4,0,730.3085,0.053,100.4
6/23/2015 2:59,8.93,0,90.3,0,729.7864,0.253,144
6/23/2015 3:59,9,0,87.8,0,729.5328,0.456,128
6/23/2015 4:59,8.82,0,87.2,0,729.6785,0.313,107.7
6/23/2015 5:59,8.85,0,85.3,0,729.9112,0.449,95.7
6/23/2015 6:59,8.46,0,86.8,8.479963,730.0916,0.447,123
6/23/2015 7:59,9.23,0,84.1,53.21678,730.6673,0.326,158.5
6/23/2015 8:59,10.07,0,80.3,101.6643,731.2244,0.626,194.4
6/23/2015 9:59,11.1,0,74.5,131.9019,731.4285,0.653,243.2
6/23/2015 10:59,11.51,0,69.79,185.2481,731.4247,0.817,221.4
6/23/2015 11:59,12.44,0,67.25,279.83,731.191,0.953,251.9
6/23/2015 12:59,13.72,0,65.41,336.3232,730.478,1,236.1
6/23/2015 13:59,12.53,0,69.92,205.6492,729.9414,0.902,247
6/23/2015 14:59,11.81,0,73.54,149.7928,729.2923,0.762,243.8
6/23/2015 15:59,10.99,0,77.33,83.01419,729.0768,0.694,250.1
6/23/2015 16:59,9.91,0,85.9,65.51385,729.0499,0.793,196.5
6/23/2015 17:59,8.9,0,84.7,20.50016,729.3927,1.071,162.4
6/23/2015 18:59,9.2,0,75.66,0.8554529,729.5649,0.896,137
6/23/2015 19:59,8.88,0,79.12,0,730.1044,0.506,140.7
6/23/2015 20:59,8.09,0,89.6,0,730.6802,0.325,138
6/23/2015 21:59,7.375,0,96.4,0,730.9221,0.674,194.7
6/23/2015 22:59,7.541,0.1,99.1,0,731.1345,0.132,178.7
6/23/2015 23:59,7.642,0,99.4,0,731.2521,0.025,153.1
6/24/2015 0:59,7.779,0.1,97.3,0,730.6816,0.45,184.8
6/24/2015 1:59,7.534,0,98.7,0,730.2842,0.291,210.8
6/24/2015 2:59,7.363,0.1,100,0,729.5347,0.339,204.7
6/24/2015 3:59,7.393,0,100,0,729.2043,0.222,227.1
6/24/2015 4:59,7.288,0.1,100,0,729.2578,0.257,227.4
6/24/2015 5:59,7.269,0.1,100,0,729.5668,0.272,245.6
6/24/2015 6:59,7.453,0.1,100,5.534332,729.892,0.231,187.4
6/24/2015 7:59,8.07,0.2,100,59.89187,730.2952,0.536,236
6/24/2015 8:59,10.59,0,97,138.2656,730.4965,0.581,222.5
6/24/2015 9:59,10.39,0,97.2,137.8857,730.9303,0.636,218.5
6/24/2015 10:59,12.97,0,88.3,317.4637,730.4977,1.017,228.8
6/24/2015 11:59,13.51,0,88.2,315.4328,730.2451,1.359,257
6/24/2015 12:59,14.01,0,83.8,303.472,729.7025,0.942,262.5
6/24/2015 13:59,13.89,0,81.3,302.857,728.9424,0.921,239.3
6/24/2015 14:59,14.22,0,80.5,262.2413,728.3665,0.977,238.7
6/24/2015 15:59,14.28,0,76.95,197.08,727.9166,1.074,203.3
6/24/2015 16:59,12.83,0,82.4,97.03955,727.9031,0.815,187.3
6/24/2015 17:59,12.13,0,84.7,31.82741,727.8721,0.779,146.1
6/24/2015 18:59,11.47,0,87.8,1.299395,728.2693,0.622,128.8
6/24/2015 19:59,11.05,0,91,0,728.8368,0.396,138.6
6/24/2015 20:59,10.4,0,94.1,0,729.0453,0.446,109.1
6/24/2015 21:59,11.14,0,88.4,0,729.2298,0.647,134.7
6/24/2015 22:59,10.98,0,90.8,0,729.261,0.529,126
6/24/2015 23:59,10.45,0,95.2,0,729.1618,0.07,108.2
6/25/2015 0:59,10.38,0.1,96.4,0,728.8423,0,138.8
6/25/2015 1:59,9.89,0.8,100,0,728.5343,0,122
6/25/2015 2:59,9.81,0.1,100,0,728.189,0,77.74
6/25/2015 3:59,9.8,0.1,100,0,728.0531,0.42,127.5
6/25/2015 4:59,9.49,0.1,100,0,728.2513,0.367,75.08
6/25/2015 5:59,9.67,0.3,99.3,0,728.4824,0.743,114.4
6/25/2015 6:59,9.64,0.2,100,9.018023,728.923,0.187,166.5
6/25/2015 7:59,10.54,0,99.3,83.83696,729.4922,0.128,206.5
6/25/2015 8:59,12.3,0,94.4,138.9148,730.0115,0.548,247.5
6/25/2015 9:59,14.56,0,83.8,311.6671,730.2092,0.814,224.8
6/25/2015 10:59,15.75,0,78.76,387.2419,729.8995,1.159,247
6/25/2015 11:59,15.9,0,80.1,479.6188,729.6044,1.185,228
6/25/2015 12:59,16.85,0,72.62,443.8395,729.1885,0.984,248.5
6/25/2015 13:59,14.95,0,80.6,332.4036,728.7241,1.09,234
6/25/2015 14:59,14.34,0,81.3,174.1569,728.0445,0.667,209.9
6/25/2015 15:59,13.28,0.1,85.2,121.9374,727.7275,0.572,249.8
6/25/2015 16:59,12.5,0,90,75.87134,727.935,0.437,221.9
6/25/2015 17:59,11.77,0,90.5,40.28079,728.2203,0.335,167.3
6/25/2015 18:59,11.27,0,86.6,1.334371,728.7079,0.552,106.8
6/25/2015 19:59,10.86,0,87.7,0,729.3605,0.502,108
6/25/2015 20:59,10.57,0,89.6,0,729.5987,0.242,133.6
6/25/2015 21:59,10.44,0,90.7,0,729.6976,0.345,135.5
6/25/2015 22:59,10.03,0.7,97.2,0,729.7366,0.16,218.5
6/25/2015 23:59,9.49,0.3,100,0,729.4594,0.041,227.3
6/26/2015 0:59,9.44,0.2,100,0,729.0417,0.02,231.4
6/26/2015 1:59,9.53,0,100,0,728.6044,0.349,85.6
6/26/2015 2:59,9.54,0.2,100,0,728.2767,0.045,117.4
6/26/2015 3:59,9.39,0.3,100,0,728.1859,0,136.3
6/26/2015 4:59,9.34,0,100,0,728.3112,0.134,215.3
6/26/2015 5:59,9.34,0.1,100,0,728.5931,0.197,131
6/26/2015 6:59,9.5,0,98.1,11.31737,728.8278,0.735,118.9
6/26/2015 7:59,10.65,0,96.4,73.63302,729.3443,0.546,152.1
6/26/2015 8:59,12.09,0,91.8,167.0511,729.9765,0.612,251.2
6/26/2015 9:59,13.49,0,87.6,229.8091,730.1618,0.891,229.8
6/26/2015 10:59,13.91,0.1,85.9,329.882,730.0497,1.016,184.3
6/26/2015 11:59,14,0,84.3,282.9584,729.8478,0.959,219.9
6/26/2015 12:59,15.49,0,75.88,394.0032,729.5328,1.039,232.8
6/26/2015 13:59,12.59,0,84.4,159.1498,729.2667,0.752,218.7
6/26/2015 14:59,13.31,0,77.18,250.1371,728.6252,0.893,201.2
6/26/2015 15:59,11.63,0,88.7,90.98788,728.6024,1.083,252.5
6/26/2015 16:59,11.24,0,89.9,72.23972,728.7572,0.588,227.9
6/26/2015 17:59,11.13,0,87.8,27.43734,729.0271,0.383,233.3
6/26/2015 18:59,10.35,0,90.4,0.43512,729.4587,0.192,125
6/26/2015 19:59,10.16,0,90.3,0,729.6901,0.384,126.7
6/26/2015 20:59,9.98,0,92.2,0,730.1884,0.155,101
6/26/2015 21:59,9.36,0,97.4,0,730.5304,0.164,118
6/26/2015 22:59,9.37,0,98,0,730.8207,0.059,135.7
6/26/2015 23:59,9.04,0.1,98.8,0,730.6729,0.358,95.9
6/27/2015 0:59,9.38,0,97.3,0,730.403,0.305,111.3
6/27/2015 1:59,9.47,0,96,0,730.0564,0.264,94.2
6/27/2015 2:59,9.26,0,96,0,729.6213,0.32,108.5
6/27/2015 3:59,9.2,0.2,95.4,0,729.3497,0.347,166.6
6/27/2015 4:59,8.43,0.2,99.6,0,729.5479,0.054,148.2
6/27/2015 5:59,8.2,0,99.6,0,729.9951,0.402,104.8
6/27/2015 6:59,8.15,0,94,12.43969,730.2284,0.586,105.1
6/27/2015 7:59,9.28,0,86.2,59.61546,730.8436,0.719,129.5
6/27/2015 8:59,10.49,0,82.1,128.2118,731.541,0.506,187.1
6/27/2015 9:59,12.88,0,73.49,266.5623,731.6513,0.868,249.2
6/27/2015 10:59,13.9,0,68.98,342.788,731.714,0.941,234.6
6/27/2015 11:59,14.21,0,68.31,302.3862,731.4496,0.933,250.2
6/27/2015 12:59,15.21,0,65.48,388.8452,730.8934,1.01,253.7
6/27/2015 13:59,17.05,0,62.53,728.6018,730.2409,1.293,242.6
6/27/2015 14:59,15.53,0,64.34,357.0079,729.3948,1.563,208.9
6/27/2015 15:59,14.77,0,67.07,214.593,728.7296,1.228,242.1
6/27/2015 16:59,15.01,0,62.94,192.6327,728.5242,0.796,246.6
6/27/2015 17:59,12.76,0,73.85,45.1898,728.7137,0.197,179.7
6/27/2015 18:59,11.16,0,80.6,1.822397,729.0602,0.248,114.5
6/27/2015 19:59,10.61,0,83.8,0,729.667,0.207,113.1
6/27/2015 20:59,10.2,0,85.5,0,729.8036,0.316,113.3
6/27/2015 21:59,10.42,0,83.5,0,729.8485,0.538,126.1
6/27/2015 22:59,10.48,0,84.7,0,729.7872,0.504,129.7
6/27/2015 23:59,10.28,0,86.8,0,729.7595,0.363,106.7
6/28/2015 0:59,10.18,0,86.5,0,729.4066,0.346,96.3
6/28/2015 1:59,10.09,0,86.6,0,729.0253,0.554,112.7
6/28/2015 2:59,9.97,0,87.1,0,728.4026,0.41,130.4
6/28/2015 3:59,9.9,0,88.1,0,728.2204,0.401,129.5
6/28/2015 4:59,9.73,0,90.3,0,728.317,0.231,128.6
6/28/2015 5:59,9.31,0,94.7,0,728.4867,0.094,118
6/28/2015 6:59,9.24,0,95.2,6.325801,728.9747,0.567,138.6
6/28/2015 7:59,10.26,0,89.5,57.36378,729.7498,0.477,141.9
6/28/2015 8:59,11.32,0.1,88.7,154.9747,730.2617,0.795,186.7
6/28/2015 9:59,12.94,0.1,81.1,287.2009,730.4077,0.938,214.3
6/28/2015 10:59,14.48,0,75.17,323.3534,730.2673,0.967,207.6
6/28/2015 11:59,15.27,0,75.38,461.7144,729.807,1.123,215.5
6/28/2015 12:59,17.15,0,66.79,535.4156,729.2979,1.181,235.3
6/28/2015 13:59,17.62,0,64.68,687.9439,728.7627,1.318,232.4
6/28/2015 14:59,16,0,67.74,347.6465,728.3754,1.081,223.4
6/28/2015 15:59,15.1,0,70.09,252.505,728.0378,0.977,249.3
6/28/2015 16:59,13.28,0,76.14,115.2419,727.9571,0.699,229.9
6/28/2015 17:59,12.34,0,78.76,38.35629,728.0707,0.501,202
6/28/2015 18:59,10.93,0,85.8,1.930323,728.5995,0.098,182
6/28/2015 19:59,10.19,0,86.9,0,729.1384,0.321,131.5
6/28/2015 20:59,10.01,0,83.6,0,729.4855,0.418,154.7
6/28/2015 21:59,9.61,0,84.9,0,729.9027,0.383,150.7
6/28/2015 22:59,9.42,0,83.1,0,730.0983,0.531,175.5
6/28/2015 23:59,9.4,0,82.2,0,729.9758,0.383,132.1
6/29/2015 0:59,9.03,0,87.2,0,729.6232,0.139,173
6/29/2015 1:59,8.63,0,89,0,729.2535,0.292,193
6/29/2015 2:59,8.6,0,90.6,0,728.5664,0.056,137.7
6/29/2015 3:59,8.47,0,92.6,0,728.2648,0.031,125.6
6/29/2015 4:59,8.11,0,96.3,0,728.1838,0.035,170.9
6/29/2015 5:59,8.14,0,99.5,0,728.3192,0.117,186
6/29/2015 6:59,8.58,0,99.2,7.381043,728.5182,0.47,124.8
6/29/2015 7:59,9.57,0,98.1,72.45219,728.9184,0.353,222.1
6/29/2015 8:59,10.61,0,92.4,167.2982,729.5528,0.568,214.9
6/29/2015 9:59,12.04,0,88,159.0849,729.7807,0.923,231.8
6/29/2015 10:59,12.53,0,85.4,191.0601,729.6969,0.834,247.1
6/29/2015 11:59,14.13,0,80.7,328.49,729.2667,1.348,244
6/29/2015 12:59,13.64,0.1,83.4,208.9665,728.9947,1.222,250.3
6/29/2015 13:59,15.03,0,79.66,284.9059,728.3326,1.203,257.1
6/29/2015 14:59,16.87,0,72.14,473.1292,727.6007,1.881,246.4
6/29/2015 15:59,16.68,0,70.12,228.9631,727.1064,0.907,253.6
6/29/2015 16:59,15.17,0,74.56,114.9045,727.1725,0.695,248.1
6/29/2015 17:59,13.07,0,80.7,40.05943,727.5498,0.36,129.5
6/29/2015 18:59,11.96,0,85.5,1.637591,728.0662,0.216,131.2
6/29/2015 19:59,11.08,0,90.1,0,728.5306,0.53,89.3
6/29/2015 20:59,10.35,0,94.4,0,729.061,0.016,115.6
6/29/2015 21:59,10.2,0,94.1,0,729.431,0.301,103.3
6/29/2015 22:59,9.16,0,95.8,0,729.5807,0.728,151.8
6/29/2015 23:59,9.21,0,94.8,0,729.5298,0.672,168.5
6/30/2015 0:59,9.17,0,94.7,0,729.3715,0.266,159.8
6/30/2015 1:59,9.1,0,94.1,0,729.0167,0.216,71.86
6/30/2015 2:59,8.71,0,92.3,0,728.3743,0.667,243.4
6/30/2015 3:59,9.25,0,86.8,0,728.1556,0.521,107.9
6/30/2015 4:59,8.08,0,90.6,0,728.0117,0.459,86.7
6/30/2015 5:59,7.765,0,90.5,0,728.2227,0.432,120.3
6/30/2015 6:59,7.705,0,92.4,14.7852,728.723,0.346,148.1
6/30/2015 7:59,9.85,0,88.8,92.44769,729.1519,0.437,213.6
6/30/2015 8:59,11.41,0,86,99.15265,729.4856,0.617,187.3
6/30/2015 9:59,12.47,0,84.3,230.2535,729.5817,1.01,181
6/30/2015 10:59,18.44,0,62.01,725.333,729.1608,1.831,236.3
6/30/2015 11:59,18.03,0,60.9,440.352,728.9868,1.488,244.7
6/30/2015 12:59,19.29,0,57.82,575.3326,728.6093,1.127,245.8
6/30/2015 13:59,21.16,0,53.36,920.8674,728.0088,2.069,246.7
6/30/2015 14:59,22.04,0,50.16,800.2985,727.2341,1.691,251.9
6/30/2015 15:59,22.22,0,47.42,628.8737,726.7191,1.444,241.7
6/30/2015 16:59,20.31,0,52.74,342.4976,726.6346,1.023,273
6/30/2015 17:59,15.57,0,68.8,29.93017,726.9365,0.303,141.8
6/30/2015 18:59,11.81,0,84.6,2.144261,727.2706,0.67,147.7
6/30/2015 19:59,11.16,0,87.5,0,727.9153,0.386,151.4
6/30/2015 20:59,11.87,0,87.4,0,728.7615,0.284,153.5
6/30/2015 21:59,11.37,0,90.5,0,729.2044,0.222,135.1
6/30/2015 22:59,11.1,0,91.3,0,729.191,0.417,171.6
6/30/2015 23:59,11.23,0,91.8,0,729.3312,0.026,203.8
7/1/2015 0:59,10.86,0,93.8,0,729.1149,0.239,175.5
7/1/2015 1:59,10.52,0,94.8,0,728.7444,0.499,174.4
7/1/2015 2:59,10.57,0,92.8,0,728.2412,0.349,154.9
7/1/2015 3:59,9.99,0,93.7,0,727.9728,0.1,100.6
7/1/2015 4:59,9.19,0,96.6,0,727.8357,0.487,179.4
7/1/2015 5:59,9.26,0,95.4,0,728.2023,0.465,109.4
7/1/2015 6:59,9.48,0,95.3,9.745191,728.6731,0.405,164.6
7/1/2015 7:59,10.72,0,93.4,66.44861,729.2068,0.179,218.6
7/1/2015 8:59,12.19,0,88.9,112.5544,729.8033,0.405,202.7
7/1/2015 9:59,14.05,0,81,282.9853,729.9178,0.678,195.7
7/1/2015 10:59,18.56,0,62.51,674.2338,729.5823,2.029,227.7
7/1/2015 11:59,21.29,0,53.39,1033.595,729.0467,1.607,234.3
7/1/2015 12:59,21.86,0,49.87,880.8604,728.5427,2.103,236.7
7/1/2015 13:59,21.49,0,49.99,722.9761,728.2119,1.73,240
7/1/2015 14:59,20.53,0,50.81,519.4005,727.5026,1.201,249.6
7/1/2015 15:59,19.67,0,53.54,373.0124,726.9962,1.105,253.2
7/1/2015 16:59,17.05,0,60.94,127.3496,726.9952,0.584,241.9
7/1/2015 17:59,15.19,0,70.02,39.44492,727.138,0.404,246.9
7/1/2015 18:59,11.83,0,84.2,1.970073,727.3376,0.361,140.8
7/1/2015 19:59,10.33,0,89.4,0,727.8832,0.609,195.3
7/1/2015 20:59,10.52,0,88.7,0,728.4963,0.475,186.1
7/1/2015 21:59,10.88,0,86.4,0,728.6709,0.693,141.2
7/1/2015 22:59,11.18,0,87.3,0,728.7927,0.449,173.3
