fecha,temp.Tixan_ETAPA,precip.Tixan_ETAPA,hum.Tixan_ETAPA,rad.Tixan_ETAPA,pres.Tixan_ETAPA,vviento.Tixan_ETAPA,dviento.Tixan_ETAPA
10/4/2016 20:59,12.61,0,84.6,0,739.126,0.136,306.3
10/4/2016 21:59,11.73,0,88.5,0,739.5637,0.475,266.3
10/4/2016 22:59,11.7,0,87.1,0,739.4894,0.95,304
10/4/2016 23:59,11,0,90,0,739.2621,0.4,248.6
10/5/2016 0:59,10.95,0,91.1,0,738.927,0.674,247.8
10/5/2016 1:59,11.07,0,89.5,0,738.3099,0.385,198.9
10/5/2016 2:59,10.55,0,93.3,0,738.1954,0.563,204.4
10/5/2016 3:59,10.51,0,94.1,0,738.2592,0.426,258.8
10/5/2016 4:59,10.7,0,94,0,738.4095,0.403,247.7
10/5/2016 5:59,10.39,0,96,0.2495973,738.6761,0.141,165.8
10/5/2016 6:59,12.34,0,87.2,110.3831,739.1709,0.589,128.6
10/5/2016 7:59,13.71,0,80.6,239.8095,739.9688,0.936,92.5
10/5/2016 8:59,14.52,0,77.28,334.3309,740.4398,1.079,80.6
10/5/2016 9:59,16.19,0,69.32,491.7984,740.602,0.966,87
10/5/2016 10:59,17.91,0,62.38,602.5195,740.0673,1.414,89.9
10/5/2016 11:59,19.14,0,58.66,756.0187,739.3554,1.468,125.6
10/5/2016 12:59,20.17,0,55.53,679.2194,738.4899,1.75,123.3
10/5/2016 13:59,19.16,0,63.42,582.8381,737.8519,2.224,140.3
10/5/2016 14:59,18.94,0,65.97,405.4864,737.23,2.196,138
10/5/2016 15:59,19.3,1.2,68.13,540.7105,736.837,1.67,170.9
10/5/2016 16:59,13.93,13.4,94.9,29.23071,737.0253,0.866,216.6
10/5/2016 17:59,13.49,8.4,97.6,10.38875,737.228,1.027,113.6
10/5/2016 18:59,12.6,3.3,98.4,0.08473996,737.6937,0.642,230.5
10/5/2016 19:59,12.66,0.6,98.7,0,738.0721,0.391,243.7
10/5/2016 20:59,12.68,0,99.1,0,738.3721,0.371,171.6
10/5/2016 21:59,12.61,0,99.9,0,739.0232,0.326,204.7
10/5/2016 22:59,12.57,0,99.9,0,739.282,0.322,110.9
10/5/2016 23:59,12.46,0.1,99.6,0,739.1268,0.187,203
10/6/2016 0:59,12.1,0,99.1,0,738.5569,0.366,251.3
10/6/2016 1:59,11.78,0,98.8,0,737.9747,0.212,277.7
10/6/2016 2:59,11.6,0,99.3,0,737.5674,0.089,304
10/6/2016 3:59,11.9,0,98.7,0,737.5552,0.069,151.2
10/6/2016 4:59,11.8,0,99.3,0,737.7442,0.208,287.4
10/6/2016 5:59,11.65,0,96.6,0.123386,737.9784,0.167,237.5
10/6/2016 6:59,11.56,0,94.4,20.97752,738.4366,0.05,239.9
10/6/2016 7:59,12.4,0,90.4,116.8041,739.0266,0.339,105
10/6/2016 8:59,14.25,0,87.1,360.8959,739.4095,0.594,108.4
10/6/2016 9:59,17.34,0,74.88,764.0313,739.5339,1.163,108.4
10/6/2016 10:59,18.38,0,69.89,578.2322,739.2193,1.17,134
10/6/2016 11:59,19.89,0,60.66,757.7664,738.4268,1.217,111.8
10/6/2016 12:59,20.48,0,58.15,719.8328,737.3248,1.345,92.3
10/6/2016 13:59,20.56,0,55.17,362.6533,736.1357,1.447,146.2
10/6/2016 14:59,19.86,0,58.13,258.0612,735.333,1.444,152.2
10/6/2016 15:59,18.37,2.8,63.75,259.6765,735.2555,2.461,85
10/6/2016 16:59,13.24,6.7,93.6,27.64839,735.7546,1.223,247.7
10/6/2016 17:59,13.39,0.5,96.9,19.66818,735.9078,0.127,192.2
10/6/2016 18:59,12.94,0.4,98.5,0.4265249,736.587,0.895,67.65
10/6/2016 19:59,12.68,1,98.9,0,737.394,0.258,147.6
10/6/2016 20:59,12.61,1.7,99.8,0,737.952,0.039,170
10/6/2016 21:59,12.57,0.7,99.9,0,738.5845,0.264,170.1
10/6/2016 22:59,12.29,0.2,100,0,739.065,0.336,157.3
10/6/2016 23:59,12.23,0.1,100,0,738.8981,0.33,101.2
10/7/2016 0:59,12.26,0,100,0,738.3185,0.072,143
10/7/2016 1:59,12.08,0,100,0,737.4603,0.343,123.4
10/7/2016 2:59,11.9,0,100,0,737.0269,0.317,128.4
10/7/2016 3:59,11.92,0,99.8,0,736.8839,0.061,205.6
10/7/2016 4:59,11.83,0,99.6,0,736.963,0.041,178.8
10/7/2016 5:59,11.4,0,98.1,0.1224442,736.9946,0.415,292.5
10/7/2016 6:59,11.45,0,97.3,9.387701,737.312,0.159,203.1
10/7/2016 7:59,12.11,0,96.3,96.24077,737.7482,0.442,71.65
10/7/2016 8:59,13.8,0,84.8,328.0477,738.2317,0.607,95.8
10/7/2016 9:59,16.13,0,75.99,615.3073,738.4556,1.157,104.6
10/7/2016 10:59,17.08,0,70.27,587.4346,738.3283,1.049,154.9
10/7/2016 11:59,18.28,0,65.15,1007.921,737.5021,1.501,155.7
10/7/2016 12:59,19.59,0,60.41,1082.297,736.3238,1.397,111.1
10/7/2016 13:59,21.52,0,48.64,812.802,735.0473,1.353,109.8
10/7/2016 14:59,19.78,0,59.21,302.1618,734.3767,2.581,142
10/7/2016 15:59,18.42,0,63.07,175.7474,734.3404,1.354,148.4
10/7/2016 16:59,16.48,0,73.11,45.20634,734.8438,1.359,119.3
10/7/2016 17:59,15.22,0,77.12,14.6512,735.4906,1.263,125.9
10/7/2016 18:59,12.85,0.8,93.4,0.2259648,736.1435,0.838,174.8
10/7/2016 19:59,12.14,0.2,96.2,0,736.9533,0.631,184.8
10/7/2016 20:59,11.86,0.1,95,0,737.6202,0.44,155.1
10/7/2016 21:59,11.67,0,94.6,0,738.2391,0.572,206.7
10/7/2016 22:59,11.62,0,94.7,0,738.3892,0.553,136.9
10/7/2016 23:59,11.14,0,95.8,0,738.2247,0.238,181.6
10/8/2016 0:59,11.14,0,95.4,0,737.6462,0.406,172.1
10/8/2016 1:59,11.05,0,93.3,0,737.1963,0.369,115.7
10/8/2016 2:59,10.6,0,90.2,0,736.7409,0.303,124.8
10/8/2016 3:59,10.26,0,90.7,0,736.908,0.12,157.7
10/8/2016 4:59,10.33,0,90,0,737.3955,0.18,140.9
10/8/2016 5:59,10.38,0,87.4,0.07911931,737.5681,0.309,221.4
10/8/2016 6:59,9.83,0,85.8,20.97016,738.0366,0.625,203.3
10/8/2016 7:59,11.37,0,82.4,183.5721,738.8422,0.64,103
10/8/2016 8:59,13.31,0,78.3,376.2057,739.4677,0.963,64.89
10/8/2016 9:59,15.64,0,70.79,618.5194,739.3206,1.362,86.7
10/8/2016 10:59,17.84,0,63.9,977.5239,738.9696,1.549,100.2
10/8/2016 11:59,19.11,0,60.48,935.6195,738.1638,1.424,149.8
10/8/2016 12:59,20.65,0,52.39,896.3102,737.1188,1.274,140.7
10/8/2016 13:59,21.98,0,43.79,805.924,735.8614,1.407,159.6
10/8/2016 14:59,21.41,0,47.76,254.2511,734.994,2.152,80.8
10/8/2016 15:59,21.2,0,48.09,290.8709,734.3711,1.356,100.1
10/8/2016 16:59,16.66,1.6,69.19,31.1762,734.745,1.963,227.3
10/8/2016 17:59,14.74,0.1,84.3,24.72971,735.1847,1.805,301.9
10/8/2016 18:59,14.86,0,86.1,1.274865,735.671,0.314,190.9
10/8/2016 19:59,14.52,0,86.1,0,736.4521,0.675,218.6
10/8/2016 20:59,13.1,0,88.1,0,737.0648,0.343,181.9
10/8/2016 21:59,12.51,0,89.9,0,737.8071,0.168,165.5
10/8/2016 22:59,12.08,0,89.2,0,738.3195,0.367,136.9
10/8/2016 23:59,11.57,0,91.3,0,738.339,0.333,100.6
10/9/2016 0:59,11.35,0,93.8,0,737.9521,0.3,140.1
10/9/2016 1:59,10.52,0,97.2,0,737.395,0.019,239
10/9/2016 2:59,10.58,0,98.2,0,737.0162,0.116,238.1
10/9/2016 3:59,11.16,0,96.5,0,736.7603,0.219,186.7
10/9/2016 4:59,10.97,0,92.1,0,736.827,0.398,193.9
10/9/2016 5:59,10.81,0,85.2,0.1215044,737.3331,0.638,226.5
10/9/2016 6:59,10.79,0,83.1,19.65508,738.0529,0.83,307.1
10/9/2016 7:59,12.82,0,79.24,242.9221,738.6686,0.854,279
10/9/2016 8:59,16.3,0,70.73,625.3973,738.8968,1.493,76.52
10/9/2016 9:59,17.75,0,65.5,781.358,739.0428,1.403,88.8
10/9/2016 10:59,19.54,0,57.77,989.8221,738.759,1.597,89.2
10/9/2016 11:59,20.41,0,53.17,961.9905,738.0238,1.507,101.9
10/9/2016 12:59,20.81,0,51.9,573.1287,737.1611,1.545,103
10/9/2016 13:59,21.39,0,49.91,523.0659,736.2389,1.575,106.7
10/9/2016 14:59,20.66,0,53.62,321.3733,735.5217,2.787,88.9
10/9/2016 15:59,18.58,0,63.39,207.2721,735.567,2.037,159.4
10/9/2016 16:59,17.89,0,67.77,207.1257,735.7589,1.892,209
10/9/2016 17:59,16.14,5,80.5,48.47597,736.3326,1.173,230.8
10/9/2016 18:59,13.68,3.7,96,0.2381668,737.0662,0.82,196.7
10/9/2016 19:59,13.61,0.1,94.7,0,737.8936,0.17,167.7
10/9/2016 20:59,13.12,0,94.4,0,738.6022,0.663,185.9
10/9/2016 21:59,13.01,0,95.3,0,739.0076,0.376,203.9
10/9/2016 22:59,13,0,97.8,0,739.1843,0.271,106.8
10/9/2016 23:59,12.76,0,98.4,0,738.956,0.144,118
10/10/2016 0:59,12.33,0,98.7,0,738.5358,0.012,168.9
10/10/2016 1:59,12.36,0,97.9,0,738.1632,0.227,143.1
10/10/2016 2:59,12.36,0,98.7,0,737.7307,0.098,208.3
10/10/2016 3:59,12.18,0.2,99.9,0,737.5541,0.48,201.7
10/10/2016 4:59,12.21,0,100,0,737.4416,0.255,120.5
10/10/2016 5:59,12.14,0.8,100,0.146933,737.972,0.112,137
10/10/2016 6:59,12.45,0,99,47.1363,738.5023,0.572,95.2
10/10/2016 7:59,13.6,0.3,93.1,164.9548,739.178,0.785,89.9
10/10/2016 8:59,15.24,0,83.7,338.1504,739.6943,0.757,128.9
10/10/2016 9:59,16.78,0,76.66,381.6066,739.8676,0.96,93
10/10/2016 10:59,17.32,0,73.55,553.9306,739.6844,1.292,96.6
10/10/2016 11:59,18.26,0,66.6,543.6052,739.0239,2.443,49.16
10/10/2016 12:59,18.31,0,63.07,591.697,738.3868,2.864,58.84
10/10/2016 13:59,19.84,0,56.34,802.5086,737.5241,2.82,57.42
10/10/2016 14:59,20.39,0,51.47,284.404,736.666,2.773,48.48
10/10/2016 15:59,19.97,0,53.14,391.2003,736.0586,2.633,58.49
10/10/2016 16:59,19.32,0,54.31,278.365,735.9893,2.482,59.77
10/10/2016 17:59,18.14,0,58.37,69.85399,736.3772,1.671,41.7
10/10/2016 18:59,17.1,0,64,0.8395925,736.8847,1.295,71.43
10/10/2016 19:59,15.67,0,73.47,0,737.9297,1.704,100.4
10/10/2016 20:59,13.44,0.8,92.2,0,738.9252,0.584,233.5
10/10/2016 21:59,12.83,1.5,97.4,0,739.3945,0.243,259.2
10/10/2016 22:59,12.7,0.2,98.3,0,739.5253,0.264,238
10/10/2016 23:59,12.75,0,97.6,0,739.3388,0.17,194.1
10/11/2016 0:59,12.74,0.1,96.9,0,739.0465,0.075,256.1
10/11/2016 1:59,12.76,0,96.4,0,738.5459,0.074,200.8
10/11/2016 2:59,12.66,0,96,0,738.1188,0.004,225
10/11/2016 3:59,12.68,0,96.8,0,737.7198,0.134,167.7
10/11/2016 4:59,12.61,0,97.5,0,737.7059,0.202,183.4
10/11/2016 5:59,12.54,0,97.8,0.15729,737.9716,0.418,171.5
10/11/2016 6:59,12.75,0,95.9,19.06523,738.5463,0.113,191.2
10/11/2016 7:59,13.5,0,89.2,68.69059,739.2991,0.602,88.2
10/11/2016 8:59,14.2,0,85.6,144.3652,739.8382,0.606,70.65
10/11/2016 9:59,15.85,0,80.2,357.3007,740.1079,1.007,95.4
10/11/2016 10:59,17.12,0,74.66,417.3044,739.7852,1.494,169.8
10/11/2016 11:59,17.23,0,73.13,357.0188,739.1807,1.19,102.5
10/11/2016 12:59,17.65,0,70.11,391.6943,738.3409,1.5,82.8
10/11/2016 13:59,18.99,0,62.36,467.7937,737.3958,1.277,119.9
10/11/2016 14:59,19.81,0,56.37,219.3974,736.506,1.384,94.3
10/11/2016 15:59,19.51,0,57.68,323.1854,735.9061,1.72,88.8
10/11/2016 16:59,19.48,0,56.71,212.5369,735.6622,1.401,61.13
10/11/2016 17:59,18.04,0,65.02,33.10913,736.0142,1.091,99.1
10/11/2016 18:59,15.78,0,82.3,0.3811877,736.9781,0.965,195.2
10/11/2016 19:59,14.78,0,87.6,0,737.9784,0.931,193.4
10/11/2016 20:59,14.51,0,88.6,0,738.6713,0.274,178.7
10/11/2016 21:59,14.31,0,90,0,739.2455,0.218,154.8
10/11/2016 22:59,14.01,0,92.3,0,739.6272,0.033,172.8
10/11/2016 23:59,13.64,0,94.8,0,739.4954,0.59,80.3
10/12/2016 0:59,13.49,0,91.6,0,739.0095,0.174,174.1
10/12/2016 1:59,13.3,0,91.2,0,738.2875,0.054,214.3
10/12/2016 2:59,12.27,0,95.1,0,737.6622,0.177,256.8
10/12/2016 3:59,12.46,0,93.1,0,737.5148,0.036,205.2
10/12/2016 4:59,12.39,0,91.4,0,737.6451,0.167,281.3
10/12/2016 5:59,11.64,0,94.3,0.6122206,738.0362,0.299,241.8
10/12/2016 6:59,13.27,0,88.2,122.1035,738.4799,0.968,220.5
10/12/2016 7:59,15.42,0,79.57,366.2818,739.266,1.222,126.4
10/12/2016 8:59,16.97,0,71.65,609.1764,739.6135,1.322,92.2
10/12/2016 9:59,18.89,0,62.15,827.7012,739.7122,1.412,116.3
10/12/2016 10:59,20.41,0,55.06,888.604,739.3605,1.584,113.5
10/12/2016 11:59,20.74,0,53.35,586.1479,738.6147,1.912,94.3
10/12/2016 12:59,20.67,0,51.47,647.2945,737.7062,2.107,80.7
10/12/2016 13:59,21.44,0,47.51,527.6165,736.6641,1.479,118.1
10/12/2016 14:59,21.34,0,51.18,240.787,735.7418,1.446,139.9
10/12/2016 15:59,20.89,0,55.71,260.7041,735.3121,1.696,176.7
10/12/2016 16:59,16.48,2.8,84.3,37.97044,735.4603,1.223,237.9
10/12/2016 17:59,15.83,0,87.8,12.40989,735.8057,0.558,196.6
10/12/2016 18:59,15.06,0.2,87.7,0.6976928,736.6416,1.208,200.4
10/12/2016 19:59,13.3,0.7,96,0,737.8653,1.013,195.2
10/12/2016 20:59,12.89,0.1,98.6,0,738.6577,0.506,151.7
10/12/2016 21:59,12.51,0,98.7,0,739.074,0.42,124.7
10/12/2016 22:59,12.5,0,99,0,739.2822,0.175,219
10/12/2016 23:59,12.41,0,99.8,0,739.2385,0.436,98.5
10/13/2016 0:59,12.33,0,99.1,0,738.5614,0.288,154.7
10/13/2016 1:59,12.17,0,100,0,737.9083,0.253,124
10/13/2016 2:59,12.3,0,100,0,737.4985,0.347,152.8
10/13/2016 3:59,12.41,0,100,0,737.3857,0.146,123.4
10/13/2016 4:59,12.44,0,100,0,737.553,0.163,154.9
10/13/2016 5:59,12.32,0,100,0.02543081,738.1255,0.252,146
10/13/2016 6:59,12.48,0,99.7,30.92967,738.9089,0.345,198.4
10/13/2016 7:59,14.66,0,89.8,219.0197,739.2643,1.013,142.1
10/13/2016 8:59,16.87,0,80.3,490.669,739.501,1.445,103.8
10/13/2016 9:59,16.05,0,81.4,335.2153,739.8452,1.377,99.2
10/13/2016 10:59,17.58,0,68.27,549.3032,739.858,1.406,95.1
10/13/2016 11:59,20.31,0,56.72,955.4068,739.0607,1.404,108.4
10/13/2016 12:59,20.55,0,53.63,794.3014,738.1906,1.62,113.3
10/13/2016 13:59,21.7,0,50.95,453.5113,737.2504,1.438,213.8
10/13/2016 14:59,21.05,0,48.34,284.612,736.2916,1.269,173.5
10/13/2016 15:59,22.18,0,42.07,380.4495,735.7159,1.28,224.4
10/13/2016 16:59,16.72,0,68.48,62.16962,736.7108,1.538,168.4
10/13/2016 17:59,15.5,0,74.1,27.32996,737.1979,0.721,270.6
10/13/2016 18:59,14.37,0,66.51,1.126069,737.6047,0.97,248.3
10/13/2016 19:59,12.86,0,75.77,0,738.5247,0.725,304.5
10/13/2016 20:59,12.89,0,77.39,0,739.2741,0.478,196.6
10/13/2016 21:59,12.22,0,80.4,0,739.9276,0.477,251.7
10/13/2016 22:59,12.54,0,78.84,0,740.3734,0.559,206.5
10/13/2016 23:59,12.67,0,80.3,0,740.1503,0.384,197.8
10/14/2016 0:59,12.34,0,84.4,0,739.6762,0.319,181.7
10/14/2016 1:59,11.82,0,88.8,0,739.0563,0.157,233.5
10/14/2016 2:59,11.53,0,91.3,0,738.4423,0,206.8
10/14/2016 3:59,11.31,0,91.9,0,738.4805,0,227.7
10/14/2016 4:59,11.76,0,90.8,0,738.6348,0,189.2
10/14/2016 5:59,11.45,0,93.4,0.4181935,738.8139,0,155
10/14/2016 6:59,12.25,0,89.6,76.59353,739.6008,0,145.3
10/14/2016 7:59,14.63,0,80.8,265.4135,740.2864,0.528,110.3
10/14/2016 8:59,15.83,0,77.11,477.4076,740.8007,1.154,85.7
10/14/2016 9:59,16.55,0,71.56,309.6162,741.0393,1.492,114.2
10/14/2016 10:59,17.43,0,67.89,623.694,741.0479,1.555,102.5
10/14/2016 11:59,18.68,0,60.68,521.9121,740.455,1.496,93.1
10/14/2016 12:59,19.81,0,55.46,744.5636,739.3277,1.906,92.4
10/14/2016 13:59,19.99,0,54.71,589.4873,738.2379,2.198,94.5
10/14/2016 14:59,19.7,0,53.88,258.705,737.165,2.182,70
10/14/2016 15:59,18.85,0,56.39,214.8272,736.942,2.339,54.37
10/14/2016 16:59,17.84,0,60.49,163.6239,737.1628,2.247,54.89
10/14/2016 17:59,17.07,0,63.31,58.57183,737.2938,1.332,38.78
10/14/2016 18:59,15.61,0,70.36,1.444046,737.7702,0.315,245.3
10/14/2016 19:59,14.37,0,78.21,0,738.4533,0.704,277.6
10/14/2016 20:59,13.99,0,78.96,0,739.6534,1.571,86.2
10/14/2016 21:59,13.85,0,80.4,0,740.0413,0.639,224.6
10/14/2016 22:59,12.93,0,84,0,740.1896,0.403,277.2
10/14/2016 23:59,11.95,0,84.7,0,740.0583,0.962,309.7
10/15/2016 0:59,11.56,0,80.1,0,739.5905,1.543,303.3
10/15/2016 1:59,10.85,0,79.86,0,738.8929,1.187,294.6
10/15/2016 2:59,10.18,0,80.8,0,738.3501,0.667,269
10/15/2016 3:59,9.4,0,82.7,0,738.0744,0.678,237.9
10/15/2016 4:59,8.79,0,87,0,738.2644,0.302,251.4
10/15/2016 5:59,8.55,0,91.3,0.5926389,739.0327,0.923,306.8
10/15/2016 6:59,9.85,0,85.9,35.13291,739.3447,0.722,183.1
10/15/2016 7:59,10.81,0,85.4,130.3255,740.2635,0.859,144.8
10/15/2016 8:59,12.63,0,82.3,281.8483,740.8279,0.88,145.7
10/15/2016 9:59,16.32,0,68.11,594.4014,740.9403,1.114,108
10/15/2016 10:59,18.51,0,59.34,840.0833,740.5923,1.534,123.8
10/15/2016 11:59,18.27,0,56.49,379.1273,740.0847,1.64,108.6
10/15/2016 12:59,18.6,0,55.78,305.8597,739.5555,1.607,127.6
10/15/2016 13:59,19.12,0,54.85,515.9163,738.6916,2.152,77.22
10/15/2016 14:59,19.38,0,55.64,389.4053,737.7617,1.677,119.4
10/15/2016 15:59,19.49,0,55.03,298.8863,737.2165,1.476,90.4
10/15/2016 16:59,20.47,0,51.27,328.2677,736.8862,1.193,79.46
10/15/2016 17:59,18.67,0,57.57,91.5273,737.1511,1.967,63.8
10/15/2016 18:59,16.4,0,66.34,0.6522414,737.803,1.692,42.17
10/15/2016 19:59,15.05,0,74.05,0,738.4407,1.517,52.39
10/15/2016 20:59,14.67,0,75.77,0,739.0572,2.094,44.54
10/15/2016 21:59,14.38,0,76.84,0,739.7971,2.001,43.35
10/15/2016 22:59,13.29,0,86.5,0,739.9347,0.93,225.4
10/15/2016 23:59,12.44,0,88.7,0,739.7288,0.537,291.9
10/16/2016 0:59,11.74,0,89.7,0,739.2651,0.777,310.4
10/16/2016 1:59,11.21,0,90.4,0,738.8799,0.552,305
10/16/2016 2:59,11.01,0,89.3,0,738.3608,0.204,221.1
10/16/2016 3:59,10.92,0,91.5,0,737.9595,0.133,272
10/16/2016 4:59,10.71,0,93.3,0,738.0241,0.097,234.3
10/16/2016 5:59,11.15,0,92,0.184614,738.3841,0.305,231
10/16/2016 6:59,11.4,0,91.7,25.37323,738.9474,0.209,168.8
10/16/2016 7:59,13.13,0,85.6,193.9163,739.5801,0.444,110.3
10/16/2016 8:59,16.72,0,70.5,596.9006,739.8768,1.275,112.1
10/16/2016 9:59,18.07,0,60.87,779.4506,740.043,1.59,113
10/16/2016 10:59,20.23,0,52.35,945.8716,739.7817,1.856,115.6
10/16/2016 11:59,20.99,0,47.21,996.678,739.0675,2.669,56.54
10/16/2016 12:59,21.6,0,42.89,1068.992,738.1018,2.937,57.72
10/16/2016 13:59,22.1,0,40.34,908.2834,737.2773,2.949,65.86
10/16/2016 14:59,22.16,0,39.21,354.7205,736.5699,2.481,68.3
10/16/2016 15:59,22.38,0,39.02,624.7942,735.9721,2.384,103.6
10/16/2016 16:59,21.8,0,40.93,353.3401,735.914,1.914,107.6
10/16/2016 17:59,19.89,0,47.64,82.22137,736.1512,1.595,95.6
10/16/2016 18:59,17.47,0,59.87,0.7029866,736.6867,1.23,81.1
10/16/2016 19:59,15.31,0,75.78,0,737.3925,0.7,196.4
10/16/2016 20:59,13.96,0,84.5,0,738.2791,0.126,180.8
10/16/2016 21:59,13.37,0,88.8,0,739.0444,0.192,216
10/16/2016 22:59,13.41,0,88.3,0,739.2724,0.369,162.6
10/16/2016 23:59,13.12,0,90.4,0,739.0834,0.167,169.3
10/17/2016 0:59,12.17,0,93.8,0,738.5916,0.344,194.2
10/17/2016 1:59,11.68,0,94.4,0,738.1069,0.122,210.2
10/17/2016 2:59,10.98,0,93.8,0,737.743,0.47,252.5
10/17/2016 3:59,10.49,0,94.1,0,737.8563,0.264,254.8
10/17/2016 4:59,10.05,0,91,0,737.9203,0.857,277.8
10/17/2016 5:59,9.61,0,93.9,0.9940154,738.1481,0.436,256.1
10/17/2016 6:59,11.66,0,85.6,109.3403,738.4548,0.674,143.3
10/17/2016 7:59,12.28,0,87.5,185.0303,739.3102,0.886,183
10/17/2016 8:59,15.73,0,76.49,608.7841,739.7316,1.026,135.4
10/17/2016 9:59,17.98,0,62.25,665.7294,740.0193,1.574,90.1
10/17/2016 10:59,18.82,0,53.8,683.7241,739.7594,1.656,99.6
10/17/2016 11:59,19.55,0,50.02,508.7716,739.127,1.89,63.99
10/17/2016 12:59,20.68,0,44.26,739.3617,738.0891,1.895,108.8
10/17/2016 13:59,21.84,0,36.74,872.514,737.0962,2.646,68.69
10/17/2016 14:59,21.67,0,38.81,425.5822,736.3495,2.573,80.3
10/17/2016 15:59,21.8,0,39.98,431.5867,735.7089,2.389,95.4
10/17/2016 16:59,19.96,0,48.19,264.3481,735.6039,2.267,84.5
10/17/2016 17:59,18.7,0,52.26,109.1232,735.9428,1.743,65.64
10/17/2016 18:59,16.33,0,64.12,0.9722587,736.5099,1.896,41.51
10/17/2016 19:59,14.89,0,70.52,0,737.4938,0.962,127.6
10/17/2016 20:59,13.53,0,78.14,0,738.3028,0.5,262.7
10/17/2016 21:59,12.53,0,82.1,0,739.0516,0.748,261.2
10/17/2016 22:59,12.59,0,80.8,0,739.5061,0.87,287.3
10/17/2016 23:59,13.08,0,80,0,739.5811,0.493,265.4
10/18/2016 0:59,12.29,0,84.2,0,739.0953,0.349,197.7
10/18/2016 1:59,11.25,0,88.1,0,738.4543,0.468,261.6
10/18/2016 2:59,10.26,0,89.9,0,738.0101,0.35,258
10/18/2016 3:59,9.22,0,91.6,0,738.0662,0.232,214.5
10/18/2016 4:59,9.24,0,86,0,738.0527,0.463,266.9
10/18/2016 5:59,8.82,0,82.5,0.8234758,738.4104,0.553,224.2
10/18/2016 6:59,11.43,0,72.67,118.8414,739.1367,0.674,162.6
10/18/2016 7:59,13.76,0,73.27,368.6211,739.751,1.013,149.7
10/18/2016 8:59,16.04,0,66.97,598.8206,740.1501,1.103,104.1
10/18/2016 9:59,18.3,0,55.45,741.3129,740.3167,1.599,75.08
10/18/2016 10:59,17.17,0,57.85,223.8131,740.2899,1.92,66.91
10/18/2016 11:59,15.7,0,73.02,437.4556,740.2086,2.653,107.3
10/18/2016 12:59,17.67,0,61.24,460.1628,739.4316,2.349,118.1
10/18/2016 13:59,18.73,0,53.94,544.1671,738.248,2.677,51.3
10/18/2016 14:59,19.08,0,50.96,359.0273,737.3704,2.332,62.31
10/18/2016 15:59,19.38,0,47.57,349.3051,736.6748,1.725,84.8
10/18/2016 16:59,18.57,0,50.06,137.6681,736.8398,2.246,112.8
10/18/2016 17:59,17.1,0,56.25,64.1209,737.2969,2.173,89
10/18/2016 18:59,13.71,0.1,76.81,0.1487244,738.459,1.614,93.9
10/18/2016 19:59,13.54,0,78.51,0,739.17,0.305,220.4
10/18/2016 20:59,13.3,0,72.73,0,739.6141,0.952,245.4
10/18/2016 21:59,12.61,0,71.17,0,739.5958,0.95,237.6
10/18/2016 22:59,11.83,0,73.91,0,739.5687,0.9,262.2
10/18/2016 23:59,11.4,0,72.2,0,739.4507,1.225,290.3
10/19/2016 0:59,10.69,0,72.22,0,738.9722,0.915,244.5
10/19/2016 1:59,10.73,0,73.26,0,738.7181,0.875,287.3
10/19/2016 2:59,10.77,0,77.27,0,738.3583,0.383,200.6
10/19/2016 3:59,10.51,0,82.9,0,738.1597,0.301,194.9
10/19/2016 4:59,10.37,0,83.6,0,738.3943,0.166,180.5
10/19/2016 5:59,10.39,0,86,0.6800785,738.7233,0.28,189.2
10/19/2016 6:59,10.28,0,86.1,48.02963,739.1916,0.597,215
10/19/2016 7:59,12.28,0,79.34,245.0582,739.6981,0.747,155
10/19/2016 8:59,16.53,0,61.51,562.5762,740.2231,1.422,97.2
10/19/2016 9:59,17.55,0,52.19,806.7923,740.4108,2.169,74.92
10/19/2016 10:59,18.27,0,46.63,809.746,740.1743,2.369,74.9
10/19/2016 11:59,19.63,0,39.1,1097.203,739.4398,2.931,64.42
10/19/2016 12:59,20.4,0,36.05,1083.003,738.3499,2.767,70.2
10/19/2016 13:59,20.74,0,33.26,962.3853,737.5519,3.104,94.8
10/19/2016 14:59,20.7,0,33.46,557.0369,736.9603,3.124,105.3
10/19/2016 15:59,20.75,0,34.95,604.6777,736.4209,2.562,115.5
10/19/2016 16:59,18.86,0,42.15,170.8787,736.3922,3.011,58.58
10/19/2016 17:59,16.24,0,55.61,28.58507,736.6614,2.521,37.62
10/19/2016 18:59,14.38,0,64.37,0.8547648,737.0247,1.065,167.6
10/19/2016 19:59,12.91,0,69.46,0,737.5746,0.98,285.7
10/19/2016 20:59,12.21,0,70.08,0,738.252,1.145,296
10/19/2016 21:59,11.49,0,72.43,0,738.9431,1.296,272.4
10/19/2016 22:59,10.99,0,75.58,0,739.4963,1.312,303.8
10/19/2016 23:59,10.48,0,79.38,0,739.4583,1.252,297.3
10/20/2016 0:59,9.8,0,81.5,0,739.0303,1.244,306
10/20/2016 1:59,9.74,0,79.6,0,738.6359,0.58,211.5
10/20/2016 2:59,8.85,0,80.5,0,738.2379,0.872,211.7
10/20/2016 3:59,8.06,0,82.1,0,738.0657,0.622,268.3
10/20/2016 4:59,7.616,0,84.6,0,737.9135,0.499,232.1
10/20/2016 5:59,7.053,0,88.9,0.6925611,738.3474,0.506,253.1
10/20/2016 6:59,9.01,0,79.69,93.84737,738.8757,0.4,211.1
