fecha,temp.ucubambaETAPA,precip.ucubambaETAPA,hum.ucubambaETAPA,rad.ucubambaETAPA,pres.ucubambaETAPA,vviento.ucubambaETAPA,dviento.ucubambaETAPA
4/1/2017 14:59,20.35,0,61.84,455.7652,764.1723,2.123,61.13
4/1/2017 15:59,20.52,0,59.82,442.0952,763.59,2.71,44.23
4/1/2017 16:59,18.84,0,68.26,197.2261,763.6071,3.515,30.47
4/1/2017 17:59,17.78,0,72.34,74.37757,763.7258,2.423,25.69
4/1/2017 18:59,15.5,0,84,1.859772,763.8985,0.247,113.9
4/1/2017 19:59,13.72,0,94.9,0,764.3126,0.38,159.4
4/1/2017 20:59,12.75,0,96.5,0,765.0614,0.52,170.3
4/1/2017 21:59,11.74,0,98.5,0,765.7327,0.516,153.2
4/1/2017 22:59,10.88,0,99.5,0,766.1047,0.548,162.4
4/1/2017 23:59,10.35,0,100,0,766.3584,0.493,160.2
4/2/2017 0:59,9.71,0,100,0,766.1338,0.605,171
4/2/2017 1:59,9.14,0,100,0,765.6264,0.549,166.7
4/2/2017 2:59,9.13,0,100,0,765.2656,0.607,183.9
4/2/2017 3:59,10.08,0,100,0,765.0753,0.393,174.1
4/2/2017 4:59,10.38,0,100,0,765.0887,0.253,140.4
4/2/2017 5:59,10.41,0,100,0,765.4571,0,156.1
4/2/2017 6:59,10.36,0,99.7,4.265733,766.235,0.273,192.4
4/2/2017 7:59,10.38,0,98.8,32.23823,766.9568,0.408,159.5
4/2/2017 8:59,11.28,0,96,121.8846,767.1918,0.431,156.7
4/2/2017 9:59,12.67,0,91.7,377.1593,767.1334,1.148,133.8
4/2/2017 10:59,16.13,0,77.94,602.3579,766.8065,0.91,149.7
4/2/2017 11:59,17.37,0,73.51,282.5453,766.0745,1.261,69.9
4/2/2017 12:59,18.42,0,66.62,496.4465,765.2048,1.81,70.53
4/2/2017 13:59,19.39,0,62.48,815.3538,764.1025,2.834,57.08
4/2/2017 14:59,19.93,0,59.71,656.5928,763.23,2.127,89
4/2/2017 15:59,19.87,0,59.69,363.5751,762.6248,1.414,130.1
4/2/2017 16:59,20.06,0,59.25,346.7455,762.3018,2.205,64.45
4/2/2017 17:59,18.43,0,65.37,66.15736,762.4474,0.613,95
4/2/2017 18:59,16.25,0,75.66,3.960371,762.7798,0.216,137.2
4/2/2017 19:59,14.12,0,89.9,0,763.1199,0.187,162.6
4/2/2017 20:59,12.87,0,92.7,0,763.5323,0.252,161.2
4/2/2017 21:59,11.72,0,95.7,0,764.2525,0.217,156.6
4/2/2017 22:59,11.07,0,97.5,0,764.8204,0.149,159.4
4/2/2017 23:59,11.01,0,97.8,0,764.9839,0.172,178.7
4/3/2017 0:59,10.93,0,98.3,0,764.6978,0.205,160.2
4/3/2017 1:59,10.51,0,99.3,0,764.2664,0.126,154.9
4/3/2017 2:59,10.23,0,99.8,0,763.9042,0.197,160.6
4/3/2017 3:59,10.22,0,100,0,763.7735,0.171,175.5
4/3/2017 4:59,10.69,0,100,0,763.8061,0.108,167.9
4/3/2017 5:59,10.37,0,100,0,764.1534,0.212,162.1
4/3/2017 6:59,10.59,0,100,17.74211,764.726,0.042,170.4
4/3/2017 7:59,11.78,0,96.8,98.70618,765.398,0.363,115.8
4/3/2017 8:59,13.3,0,90.3,209.3709,765.7635,0.294,147.1
4/3/2017 9:59,16.08,0,77.93,536.9127,765.9103,0.254,144.1
4/3/2017 10:59,18.53,0,65.68,715.6711,765.6507,0.981,62.62
4/3/2017 11:59,20.18,0,61.15,856.8454,764.7011,1.868,80.3
4/3/2017 12:59,20.76,0,58.31,606.2715,763.7472,2.024,75.52
4/3/2017 13:59,21.92,0,52.77,920.4514,762.9135,0.743,74.67
4/3/2017 14:59,22.17,0,52.91,884.7924,761.7668,0.188,72.72
4/3/2017 15:59,22.38,0,51.21,685.7867,761.1472,0.156,67.56
4/3/2017 16:59,21.94,0,52.51,355.4834,760.7062,0.504,40.69
4/3/2017 17:59,20.7,0,56.3,95.93251,760.9675,2.512,40.33
4/3/2017 18:59,18.79,0,63.49,4.901768,761.7469,1.202,62.35
4/3/2017 19:59,17.42,0,73.44,0,762.5621,0.724,104.3
4/3/2017 20:59,15.93,0,83.4,0,763.183,0.401,113.4
4/3/2017 21:59,14.87,0,88.8,0,763.8936,0.003,158.5
4/3/2017 22:59,13.94,0,92.5,0,764.314,0.219,147.5
4/3/2017 23:59,13.51,0,95.3,0,764.4462,0.446,166.4
4/4/2017 0:59,13.31,0,95.5,0,764.2607,0.422,177.8
4/4/2017 1:59,13.08,0,96.9,0,763.9412,0.191,179.8
4/4/2017 2:59,13,0,97.3,0,763.4741,0.103,185
4/4/2017 3:59,12.82,0,97.8,0,763.2948,0.128,177.7
4/4/2017 4:59,12.87,0,97.6,0,763.4102,0,149.3
4/4/2017 5:59,12.96,0,97.9,0,763.5703,0.215,113.3
4/4/2017 6:59,12.66,0,99.1,12.9521,764.1446,0.11,150
4/4/2017 7:59,13.5,0,95.6,72.52615,764.8278,0.412,62
4/4/2017 8:59,15.18,0,85.6,306.2448,765.3884,0.215,57.82
4/4/2017 9:59,17.87,0,68.94,658.5927,765.4615,0.432,96.3
4/4/2017 10:59,19.48,0,59.7,716.42,765.3359,0.198,73.04
4/4/2017 11:59,19.3,0,60.33,379.0833,764.8991,0.36,66.52
4/4/2017 12:59,20.47,0,58,788.564,764.0156,0.167,75.88
4/4/2017 13:59,20.54,0,55.63,510.9514,763.0134,1.313,52.28
4/4/2017 14:59,20.19,0,58.31,431.1757,762.1484,3.207,38.39
4/4/2017 15:59,20.03,0,59.87,539.1481,761.3106,3.342,36.96
4/4/2017 16:59,20.04,0,60.31,306.6976,761.339,3.283,33.12
4/4/2017 17:59,19.87,0,59.33,36.56807,761.5228,1.645,112.9
4/4/2017 18:59,16.41,0,81,3.104788,761.9752,0.401,171.4
4/4/2017 19:59,14.49,0,88.2,0,762.9274,0.681,181.9
4/4/2017 20:59,13.49,0,92.6,0,764.3256,0.624,192.7
4/4/2017 21:59,12.76,0,94.3,0,764.6844,0.58,177.2
4/4/2017 22:59,12.1,0,96.1,0,765.1437,0.422,165.1
4/4/2017 23:59,12.3,0,95.7,0,765.2076,0.093,166.7
4/5/2017 0:59,12.15,0,96.1,0,764.8713,0.36,174.2
4/5/2017 1:59,11.51,0,97.3,0,764.4927,0.272,168.5
4/5/2017 2:59,10.45,0,98.7,0,764.1793,0.3,169.4
4/5/2017 3:59,9.72,0,99.5,0,764.0424,0.302,168.4
4/5/2017 4:59,10.15,0,98.5,0,764.139,0.154,169.9
4/5/2017 5:59,10.95,0,97.2,0,764.3964,0.147,162.1
4/5/2017 6:59,11.1,0,98.1,13.88217,764.9174,0.235,156.9
4/5/2017 7:59,12.29,0,95.5,134.3599,765.7103,0.149,128.4
4/5/2017 8:59,13.45,0,90.2,198.3337,766.1577,0.165,79.44
4/5/2017 9:59,15.04,0,84.1,314.4543,766.2467,0.161,111.9
4/5/2017 10:59,17.47,0,72.35,546.4087,765.7376,0.211,90.2
4/5/2017 11:59,18.68,0,66.66,372.1359,765.1752,0.186,91.4
4/5/2017 12:59,19.65,0,60.99,577.5767,764.4475,0.182,92.7
4/5/2017 13:59,20.48,0,57.16,721.9339,763.5767,1.213,64.62
4/5/2017 14:59,20.04,0,57.47,339.8055,762.9916,1.715,93.3
4/5/2017 15:59,20.07,0,59.8,336.7369,762.2227,1.725,77.69
4/5/2017 16:59,19.39,0,62.06,152.1103,761.9075,0.336,63.72
4/5/2017 17:59,18.91,0,62.82,43.72671,762.3234,0.272,76.05
4/5/2017 18:59,16.88,0,76.65,1.732724,762.8043,0.134,149.6
4/5/2017 19:59,15.93,0,84.9,0,763.6065,0.17,166.6
4/5/2017 20:59,15.78,0,85,0,764.3892,0.199,162
4/5/2017 21:59,15.47,0,85.8,0,765.1989,0.238,173.2
4/5/2017 22:59,14.95,0,87.6,0,765.5748,0.165,175.7
4/5/2017 23:59,13.96,0,91.5,0,765.5124,0.198,179.7
4/6/2017 0:59,14.04,0,91.8,0,765.0554,0.158,172.8
4/6/2017 1:59,13.92,0,93,0,764.4861,0.113,168.8
4/6/2017 2:59,13.89,0,93.7,0,764.2045,0.185,167.3
4/6/2017 3:59,13.68,0,94.5,0,763.9537,0.163,154.8
4/6/2017 4:59,13.64,0,95,0,764.0756,0.112,138.1
4/6/2017 5:59,13.43,0,96.1,0,764.3867,0.09,157.3
4/6/2017 6:59,13.49,0,96.3,11.19515,764.8707,0.121,132.6
4/6/2017 7:59,14.17,0,95.2,75.2832,765.9175,1.088,64.03
4/6/2017 8:59,15.43,0,85.8,263.9432,766.5001,0.227,84.5
4/6/2017 9:59,17.13,0,75.57,338.255,766.5641,0.178,76.5
4/6/2017 10:59,16.93,0,76.6,271.7819,766.4252,0.174,97.8
4/6/2017 11:59,17.56,0,73.14,280.9572,766.0063,0.171,95.5
4/6/2017 12:59,17.98,0,70.47,408.3622,765.3141,0.169,37.63
4/6/2017 13:59,17.87,0,70.63,305.9659,764.6147,0.198,63.02
4/6/2017 14:59,18,0,73.2,607.2888,763.9634,0.19,53.44
4/6/2017 15:59,19.62,0,63.75,512.0071,762.955,0.169,115.8
4/6/2017 16:59,20.52,0,57.17,297.0149,762.2872,0.156,120.4
4/6/2017 17:59,19.65,0,59.73,45.02267,762.3405,0.179,108.3
4/6/2017 18:59,16.96,0.1,77.3,4.919662,762.8828,0.188,162.6
4/6/2017 19:59,15.44,0.1,86.2,0,763.9155,0.144,75.26
4/6/2017 20:59,14.54,0.1,90.9,0,764.7453,0.143,100
4/6/2017 21:59,13.99,0,95.2,0,765.2643,0.049,129.4
4/6/2017 22:59,14.51,0,94.6,0,765.7917,0.151,105.7
4/6/2017 23:59,14.25,0,95.9,0,765.691,0.248,140
4/7/2017 0:59,13.88,0.1,98.4,0,765.3745,0.041,109.2
4/7/2017 1:59,13.59,0.6,99.6,0,764.8453,0.169,42.3
4/7/2017 2:59,13.35,0.1,100,0,764.3133,0.201,98.5
4/7/2017 3:59,13.19,0,100,0,764.2244,0.061,93.8
4/7/2017 4:59,13.09,0,100,0,764.1638,0,136.4
4/7/2017 5:59,12.98,0.1,100,0,764.1664,0,137.2
4/7/2017 6:59,13.12,0,100,10.03318,764.6378,0.045,71.93
4/7/2017 7:59,13.87,0,99.1,83.10385,765.2892,0.139,84.3
4/7/2017 8:59,15.31,0,91.5,255.3481,765.8756,0.167,70.62
4/7/2017 9:59,17.42,0,79.25,454.4796,766.1221,0.159,146.6
4/7/2017 10:59,18.96,0,69.28,468.3896,766.0387,0.179,95.1
4/7/2017 11:59,19.77,0,65.04,798.0274,765.6088,0.181,44.3
4/7/2017 12:59,21.15,0,57.16,795.539,764.5974,0.178,57.41
4/7/2017 13:59,21.35,0,56.14,470.2727,763.5364,0.185,47.61
4/7/2017 14:59,21.56,0,56.08,570.7433,762.6864,0.165,46.6
4/7/2017 15:59,20.79,0,58.31,493.0341,762.1536,0.171,44.03
4/7/2017 16:59,19.76,0,60.47,174.0726,762.0393,0.191,42.37
4/7/2017 17:59,19.44,0,62.51,43.45452,762.1999,0.18,42.68
4/7/2017 18:59,16.77,0,77.41,2.508488,762.5675,0.095,125.3
4/7/2017 19:59,15.76,0,84,0,763.4888,0.305,164.7
4/7/2017 20:59,15.08,0,87,0,764.2957,0.551,188.5
4/7/2017 21:59,14.47,0,90.6,0,764.9601,0.462,179
4/7/2017 22:59,13.22,0,94.6,0,765.4492,0.469,149.5
4/7/2017 23:59,12.69,0,95.7,0,765.4379,0.702,177.1
4/8/2017 0:59,12.12,0,97.7,0,764.8102,0.7,159.7
4/8/2017 1:59,11.69,0,98.1,0,764.0461,0.288,161.2
4/8/2017 2:59,11.72,0,97.8,0,763.9786,0.262,160.5
4/8/2017 3:59,11.45,0,98,0,763.8391,0.202,179.3
4/8/2017 4:59,11.77,0,96.8,0,763.7845,0.214,180.5
4/8/2017 5:59,11.84,0,97.5,0,763.8271,0.253,190.7
4/8/2017 6:59,12.22,0,97.6,7.225931,764.2473,0.155,192.8
4/8/2017 7:59,13.23,0,94.8,64.92474,764.9584,0.645,122
4/8/2017 8:59,14.5,0,88,214.0178,765.5512,0.952,122.5
4/8/2017 9:59,16.08,0,80,350.0612,765.6484,0.78,118.2
4/8/2017 10:59,18.87,0,68.83,907.3445,765.2987,1.375,112.5
4/8/2017 11:59,21.19,0,55.59,859.6869,764.3832,0.294,114.2
4/8/2017 12:59,21.99,0,52.96,591.6975,763.1577,0.175,102.4
4/8/2017 13:59,22.52,0,54.95,824.2662,762.2334,0.177,118.6
4/8/2017 14:59,19.11,0,71.07,381.5829,762.1733,0.164,164.6
4/8/2017 15:59,17.33,0.2,83.9,164.0833,761.7736,0.173,182
4/8/2017 16:59,15.85,0.5,91.2,74.57882,761.7835,0.142,144
4/8/2017 17:59,15.53,0.1,95.1,35.02827,761.7595,0.14,99.2
4/8/2017 18:59,14.86,0,97.4,2.227518,761.9628,0.087,122.9
4/8/2017 19:59,14.08,0,98.3,0,762.905,0.177,183.9
4/8/2017 20:59,14.15,0,96.8,0,763.8544,0.232,165.9
4/8/2017 21:59,13.95,0,96.9,0,764.3501,0.07,173.7
4/8/2017 22:59,13.93,0,97.5,0,764.7671,0.1,176.4
4/8/2017 23:59,13.81,0,97,0,764.8324,0.121,180.9
4/9/2017 0:59,13.53,0,95.2,0,764.5057,0.26,164.2
4/9/2017 1:59,13.28,0,97.3,0,763.9731,0.154,177.1
4/9/2017 2:59,12.8,0,97.2,0,763.5775,0,178.5
4/9/2017 3:59,12.71,0,97.2,0,763.457,0.15,175.6
4/9/2017 4:59,12.54,0,96.7,0,763.3203,0.155,163.1
4/9/2017 5:59,12.37,0,98.5,0,763.3574,0,166.3
4/9/2017 6:59,12.63,0,98,9.56598,763.9169,0,161.9
4/9/2017 7:59,13.65,0,93.5,79.81061,764.5411,0.131,155.4
4/9/2017 8:59,15.1,0,84.4,195.8598,765.2186,0.145,191.7
4/9/2017 9:59,17.43,0,74.95,609.5792,765.3404,0.169,143
4/9/2017 10:59,19.84,0,63.64,925.5129,764.9472,0.171,130.6
4/9/2017 11:59,21.54,0,57.39,678.3024,764.1898,0.154,166.7
4/9/2017 12:59,18.74,1,78.27,506.1714,763.4328,0.487,174.9
4/9/2017 13:59,21.12,0.8,67.68,625.7772,762.5632,0.18,155.4
4/9/2017 14:59,18.05,0,80.8,354.5671,761.8436,0.186,143.8
4/9/2017 15:59,17.16,0,84.5,144.1154,761.4739,0.18,193.1
4/9/2017 16:59,15.42,1.7,94,28.80059,761.9445,0.147,148.7
4/9/2017 17:59,14.68,0,99.3,26.91688,762.138,0.1,133.1
4/9/2017 18:59,14.19,0.1,99.8,1.088252,762.7041,0.199,163.2
4/9/2017 19:59,13.83,0,100,0,763.4841,0.06,177
4/9/2017 20:59,13.79,0,100,0,764.1899,0.102,162.6
4/9/2017 21:59,13.88,0.1,100,0,764.9142,0.141,156.2
4/9/2017 22:59,13.86,0,100,0,765.1993,0.134,149.7
4/9/2017 23:59,13.71,0,100,0,765.2845,0.078,166.5
4/10/2017 0:59,13.59,0,100,0,764.9441,0.191,147.6
4/10/2017 1:59,13.54,0,100,0,764.2725,0.146,150.6
4/10/2017 2:59,13.68,0,98.2,0,763.9594,0.199,99.9
4/10/2017 3:59,13.55,0,99,0,763.6784,0.128,90.8
4/10/2017 4:59,13.19,0,99.7,0,763.561,0.254,147.1
4/10/2017 5:59,12.9,0,99.5,0,763.6864,0.134,122.3
4/10/2017 6:59,13.07,0,97.7,7.049526,764.3917,0.216,70.58
4/10/2017 7:59,14.03,0,92.8,155.812,765.2013,0.169,78.5
4/10/2017 8:59,15.36,0,86.7,338.3998,765.5668,0.162,88.6
4/10/2017 9:59,17.33,0,76.95,711.4182,765.5937,0.188,51.64
4/10/2017 10:59,18.89,0,68.98,692.4028,765.1539,0.169,121.5
4/10/2017 11:59,21.61,0,57.75,975.0795,764.2943,0.17,173.4
4/10/2017 12:59,22.05,0.1,56,616.9059,763.1367,0.169,126.5
4/10/2017 13:59,20.87,0,67.92,348.9038,762.1909,0.177,160.3
4/10/2017 14:59,15.36,12,92.6,54.73983,761.8391,0.379,139.2
4/10/2017 15:59,14.59,0.6,98.7,173.0215,761.5128,0.235,134.7
4/10/2017 16:59,14.67,1.2,98.9,76.20306,761.2478,0.172,143.8
4/10/2017 17:59,14.53,0.1,100,22.4365,761.7374,0.135,143.6
4/10/2017 18:59,14.26,0.1,100,2.029893,762.4401,0.089,156
4/10/2017 19:59,14,0,100,0,763.1842,0.101,173.6
4/10/2017 20:59,14.03,0,100,0,763.9149,0.198,168.8
4/10/2017 21:59,13.86,0,100,0,764.5143,0.014,154.5
4/10/2017 22:59,13.67,0,100,0,764.8489,0.147,163.7
4/10/2017 23:59,13.76,0,100,0,764.8019,0.113,172.7
4/11/2017 0:59,13.68,0,100,0,764.6421,0.163,186
4/11/2017 1:59,13.46,0,99.5,0,764.1064,0.081,168.1
4/11/2017 2:59,13.09,0,100,0,763.4971,0.032,167.4
4/11/2017 3:59,12.84,4.4,100,0,763.4367,0.029,134.9
4/11/2017 4:59,12.26,2.2,100,0,763.5703,0.107,160.5
4/11/2017 5:59,11.8,0.1,100,0,763.612,0.017,123.4
4/11/2017 6:59,11.89,0,100,13.98931,764.1392,0.092,161.3
4/11/2017 7:59,12.7,0,99.7,113.6889,764.7975,0.084,142.3
4/11/2017 8:59,14.93,0,90.6,451.2851,765.3799,0.153,57.96
4/11/2017 9:59,17.71,0,75.89,599.8918,765.6794,0.175,73.68
4/11/2017 10:59,18.76,0,70.18,599.8683,765.2671,0.165,50.37
4/11/2017 11:59,19.96,0,65.95,591.1014,764.5007,0.185,71.14
4/11/2017 12:59,19.83,0,66.82,447.4664,763.6153,0.17,98
4/11/2017 13:59,20.51,0,67.68,670.881,762.4075,0.172,145.7
4/11/2017 14:59,22.79,0,56.41,895.4247,760.9215,0.181,158.1
4/11/2017 15:59,23.16,0,55.56,534.8395,759.9897,0.167,173.6
4/11/2017 16:59,14.9,13.6,92.9,31.29003,760.5475,1.129,170.4
4/11/2017 17:59,14.24,0,100,40.35953,761.1891,0.232,159.4
4/11/2017 18:59,14.31,0,100,2.070193,762.0756,0.292,173
4/11/2017 19:59,14.54,0,100,0,762.8416,0.208,174.5
4/11/2017 20:59,14.08,0,100,0,763.5223,0.169,182.1
4/11/2017 21:59,14.06,0,100,0,764.1794,0.065,168.3
4/11/2017 22:59,14.02,0,100,0,764.5755,0.058,159
4/11/2017 23:59,13.97,0,100,0,764.5958,0.023,170.6
4/12/2017 0:59,13.94,0.2,100,0,764.36,0.104,157.7
4/12/2017 1:59,13.77,0.4,100,0,763.8712,0.663,96.8
4/12/2017 2:59,13.07,0.1,100,0,763.514,0,156.9
4/12/2017 3:59,13.19,0,100,0,763.3468,0,140.6
4/12/2017 4:59,13.27,0.2,100,0,763.4583,0.13,119
4/12/2017 5:59,13.17,0.2,100,0,763.6581,0,141.5
4/12/2017 6:59,13.1,0,100,7.51288,764.2734,0.061,149.9
4/12/2017 7:59,13.71,0.2,99.9,34.82793,765.0319,0.962,47.29
4/12/2017 8:59,13.96,1,99.7,98.93037,765.6096,0.149,140.2
4/12/2017 9:59,15.64,0.1,90.2,394.0269,765.7496,0.35,138.8
4/12/2017 10:59,17.96,0,74.07,748.3534,765.4451,0.75,82.2
4/12/2017 11:59,19.76,0,65.65,725.7702,764.8136,1.232,142.3
4/12/2017 12:59,20.36,0,65.94,789.1822,763.6957,1.589,113.3
4/12/2017 13:59,21.05,0,62.18,539.2114,762.6643,1.484,92.1
4/12/2017 14:59,21.68,0,58.3,657.3981,761.5804,2.639,80
4/12/2017 15:59,21.26,0,60.9,396.4178,760.9229,2.543,63.93
4/12/2017 16:59,20.35,0,64.46,89.15498,760.9161,1.67,99.1
4/12/2017 17:59,18.02,0,77.28,28.9874,761.7341,0.766,157.8
4/12/2017 18:59,17.21,0,79.46,1.692416,762.8358,0.771,145.9
4/12/2017 19:59,16.25,0,82.5,0,763.8271,0.405,130
4/12/2017 20:59,15.72,0,84.9,0,764.4651,0.394,118.8
4/12/2017 21:59,15.37,0,84.8,0,765.0241,0.26,99
4/12/2017 22:59,14.7,0,89.1,0,765.2844,0.16,143.4
4/12/2017 23:59,14.04,0,93.1,0,765.1697,0.149,174.9
4/13/2017 0:59,13.55,0,94.9,0,764.5533,0.145,153.7
4/13/2017 1:59,13.66,0,94.8,0,764.0943,0.226,163.4
4/13/2017 2:59,13.78,0,93.5,0,763.6899,0.141,159.3
4/13/2017 3:59,12.84,0,96.6,0,763.5242,0.201,170.3
4/13/2017 4:59,12.57,0,98.2,0,763.635,0,173
4/13/2017 5:59,12.43,0,99.6,0,763.9653,0.231,170.3
4/13/2017 6:59,12.64,0.4,99.9,29.9106,764.5087,0.07,180.1
4/13/2017 7:59,13.47,0.1,99.3,75.94849,765.1779,0.1,146.1
4/13/2017 8:59,14.9,0.2,92.7,222.4971,765.6529,0.194,131.8
4/13/2017 9:59,15.56,0.8,90.2,248.286,765.647,0.121,108.9
4/13/2017 10:59,14.89,1.4,93.3,333.5713,765.4087,0.442,91
4/13/2017 11:59,16.46,0.2,89.2,382.5595,764.8542,0.178,159.1
4/13/2017 12:59,17.01,3,87.6,259.7843,763.9703,0.176,131.7
4/13/2017 13:59,16.22,1.1,97.1,177.1156,762.9711,0.226,157.1
4/13/2017 14:59,16.98,0.7,89.8,301.1339,762.2747,0.186,166.6
4/13/2017 15:59,15.71,0.6,98,109.113,762.2571,0.064,154.2
4/13/2017 16:59,15.61,1.6,98,53.86192,762.3326,0.189,153
4/13/2017 17:59,14.72,0.3,100,30.54983,762.7126,0.174,167.3
4/13/2017 18:59,14.26,0.4,99.7,0.9641939,763.395,0.171,99.6
4/13/2017 19:59,13.54,0,99.1,0,764.21,0.226,112.8
4/13/2017 20:59,13.26,0.1,100,0,764.6282,0.248,151.4
4/13/2017 21:59,13.03,0,100,0,764.9406,0.025,177.8
4/13/2017 22:59,13.18,0,100,0,765.162,0,165
4/13/2017 23:59,13.33,0,100,0,765.1672,0,149.8
4/14/2017 0:59,13.27,0,100,0,764.8554,0.054,155.3
4/14/2017 1:59,13.01,0,100,0,764.3702,0.36,150.9
4/14/2017 2:59,12.83,0,100,0,764.0156,0.017,166.2
4/14/2017 3:59,12.78,0,100,0,763.9,0,129.4
4/14/2017 4:59,12.52,0,100,0,763.9301,0.243,147.8
4/14/2017 5:59,12.41,0,100,0,764.1117,0.192,177.4
4/14/2017 6:59,12.43,0,100,16.69997,764.498,0.233,174.5
4/14/2017 7:59,13.07,0,99.7,104.7329,764.9825,0.039,160.3
4/14/2017 8:59,15.42,0,88.4,382.9894,765.4196,0.204,118.5
4/14/2017 9:59,17.61,0,75.85,592.3393,765.419,0.174,71.75
4/14/2017 10:59,17.85,0.1,74.2,332.6112,765.1565,0.176,49.34
4/14/2017 11:59,18.68,0,72.73,789.8627,764.6224,0.177,53.51
4/14/2017 12:59,18.58,0,77.09,362.8384,764.0031,0.158,149.3
4/14/2017 13:59,20.08,0,66.78,397.7959,763.2145,0.164,96.2
4/14/2017 14:59,18.69,0.3,75.96,444.4297,762.6384,0.194,159.7
4/14/2017 15:59,20.06,0,66.18,428.8473,761.9128,0.191,73.53
4/14/2017 16:59,20.27,0,62.21,354.461,761.6928,0.185,33.4
4/14/2017 17:59,17.6,0,79.22,46.46871,762.3022,0.156,188.3
4/14/2017 18:59,16.37,0,86.1,3.560319,763.0082,0.024,159.6
4/14/2017 19:59,15.77,0,89.6,0,763.8676,0.136,149
4/14/2017 20:59,15.53,0,88.9,0,764.6558,0.088,115.5
4/14/2017 21:59,15.24,0,88.9,0,765.3044,0.204,82.4
4/14/2017 22:59,14.95,0,89.4,0,765.5502,0.063,69.2
4/14/2017 23:59,13.67,0,95.7,0,765.403,0.013,134.7
4/15/2017 0:59,13,0,98.5,0,765.1115,0.07,165.7
4/15/2017 1:59,13.13,0,97.9,0,764.8105,0.19,166.1
4/15/2017 2:59,13.16,0,98.5,0,764.623,0.037,177.8
4/15/2017 3:59,13.18,0,97.8,0,764.4435,0,170.8
4/15/2017 4:59,12.82,0,98.4,0,764.6763,0,156.9
4/15/2017 5:59,12.41,0,99.4,0,764.8596,0.16,143
4/15/2017 6:59,12.75,0,98.6,35.03978,765.2452,0.041,170
4/15/2017 7:59,14.16,0,91.8,93.61123,765.9864,0.279,53.81
4/15/2017 8:59,15.34,0,82.4,254.2522,766.5818,0.171,44.92
4/15/2017 9:59,16.72,0,73.44,406.2172,766.7187,0.173,37.71
4/15/2017 10:59,17.63,0,70.5,592.6212,766.5842,0.178,34.76
4/15/2017 11:59,18.16,0,70.38,467.9281,766.3025,0.165,42.92
4/15/2017 12:59,18.47,0,68.6,541.6349,765.5856,0.176,34.51
4/15/2017 13:59,18.72,0,66.4,514.0067,764.6866,0.166,29.43
4/15/2017 14:59,19.31,0,63.64,508.6901,763.9136,0.192,41
4/15/2017 15:59,18.82,0,63.98,274.8699,763.1862,0.174,31.37
4/15/2017 16:59,19.31,0,61.17,359.9205,762.7131,0.169,41.42
4/15/2017 17:59,18.67,0,62.99,74.9349,762.8851,0.182,65.23
4/15/2017 18:59,17.23,0,68.67,7.139457,763.6249,0.153,62.82
4/15/2017 19:59,15.41,0,78.89,0,764.5814,0.128,114.2
4/15/2017 20:59,13.93,0,88.5,0,765.2759,0.121,157.7
4/15/2017 21:59,13.42,0,91.6,0,765.8769,0.175,172.3
4/15/2017 22:59,13.05,0,92.9,0,766.0779,0.065,187.5
4/15/2017 23:59,12.52,0,94.9,0,765.9393,0.144,174.4
4/16/2017 0:59,12,0,95.9,0,765.7064,0.15,174.6
4/16/2017 1:59,11.72,0,96.7,0,765.3652,0.112,171.8
4/16/2017 2:59,11.64,0,97.1,0,764.9908,0.124,177.4
4/16/2017 3:59,11.84,0,97.3,0,764.9033,0.157,167.4
4/16/2017 4:59,12.11,0,97.3,0,764.9357,0.009,173.8
4/16/2017 5:59,12.28,0,97.7,0,765.1819,0.006,180.7
4/16/2017 6:59,12.39,0,97.5,16.95027,765.5026,0.05,189.4
4/16/2017 7:59,13.61,0,89.7,105.0496,766.0272,0.162,154.8
4/16/2017 8:59,15.62,0,82.2,325.632,766.4196,0.178,126.5
4/16/2017 9:59,17.41,0,72.98,438.5755,766.6635,0.18,125.8
4/16/2017 10:59,17.87,0,72.46,277.002,766.4713,0.176,108.9
4/16/2017 11:59,18.53,0,70.78,686.961,766.0131,0.181,23.67
4/16/2017 12:59,18.69,0,69.29,419.6157,765.3431,0.15,45.74
4/16/2017 13:59,17.31,0.8,80.6,131.1813,764.6176,0.146,149.1
4/16/2017 14:59,16.45,1.3,91,215.9487,763.9665,0.122,136
4/16/2017 15:59,17.4,0.2,84.1,236.6512,763.3689,0.158,78.75
4/16/2017 16:59,17.74,0,72.04,143.6983,763.4382,0.179,103.3
4/16/2017 17:59,16.81,0,76.03,67.32812,763.7576,0.133,76.48
4/16/2017 18:59,14.47,0,89.8,3.853665,764.1906,0.108,135.8
4/16/2017 19:59,13.24,0,94.8,0,764.7379,0.144,157.5
4/16/2017 20:59,12.49,0,96,0,765.3554,0.188,175.8
4/16/2017 21:59,11.82,0,96.9,0,765.8506,0.157,162.4
4/16/2017 22:59,10.57,0,99.1,0,766.0812,0.089,155.2
4/16/2017 23:59,10.16,0,98.9,0,766.5676,0.18,175.4
4/17/2017 0:59,10.71,0,97.8,0,766.4708,0.18,171.8
4/17/2017 1:59,11.13,0,97,0,766.0744,0.077,174.2
4/17/2017 2:59,11.15,0,96.6,0,765.6729,0.004,167.7
4/17/2017 3:59,11.2,0,97.1,0,765.4484,0.128,145
4/17/2017 4:59,11.17,0,98.6,0,765.3859,0.19,184.5
