fecha,temp.machangarchulcoETAPA,precip.machangarchulcoETAPA,hum.machangarchulcoETAPA,rad.machangarchulcoETAPA,pres.machangarchulcoETAPA,vviento.machangarchulcoETAPA,dviento.machangarchulcoETAPA
6/16/2017 5:59,6.442,0,100,0,718.6281,1.007,111
6/16/2017 6:59,6.228,0,100,12.59148,718.8364,1.244,87.3
6/16/2017 7:59,7.218,0,99.9,103.5302,718.9493,1.672,39.62
6/16/2017 8:59,9.83,0,94.8,262.787,719.0468,1.463,62.55
6/16/2017 9:59,12.55,0,74.62,370.6868,719.0377,1.175,169.5
6/16/2017 10:59,13.95,0,71.82,448.0681,718.9445,1.329,167.4
6/16/2017 11:59,13.95,0,72.97,337.9846,718.5468,1.572,190.7
6/16/2017 12:59,13.42,0,75.64,304.5851,718.1138,2.093,208.4
6/16/2017 13:59,14.37,0,70.94,494.9067,717.5265,2.172,197.6
6/16/2017 14:59,14.45,0,67.98,366.494,716.77,2.241,224.8
6/16/2017 15:59,14.58,0,68.22,366.1781,716.4652,1.681,198.3
6/16/2017 16:59,14.92,0,66.48,230.1283,716.2042,1.318,215
6/16/2017 17:59,12.33,0,80.4,77.4087,716.2687,1.003,111.9
6/16/2017 18:59,8.85,0,96.5,2.02398,716.6943,0.82,117.3
6/16/2017 19:59,7.07,0,99.6,0,717.3291,1.318,59.97
6/16/2017 20:59,6.82,0,99.5,0,717.7947,1.538,81.5
6/16/2017 21:59,5.878,0,100,0,718.1401,1.636,55.9
6/16/2017 22:59,5.748,0,100,0,718.249,1.37,71.87
6/16/2017 23:59,6.109,0,100,0,718.0804,1.431,85.5
6/17/2017 0:59,5.659,0,100,0,717.7759,1.486,43.24
6/17/2017 1:59,5.003,0,100,0,717.3043,1.384,52.95
6/17/2017 2:59,5.727,0,100,0,716.9533,1.414,75.87
6/17/2017 3:59,6.273,0,100,0,716.5569,1.537,52.07
6/17/2017 4:59,6.064,0,99.9,0,716.3369,1.579,70.86
6/17/2017 5:59,4.793,0,100,0,716.321,1.707,44.96
6/17/2017 6:59,4.217,0,100,16.08246,716.3936,1.773,31.8
6/17/2017 7:59,5.658,0.1,99.7,104.2273,716.7663,1.703,51.68
6/17/2017 8:59,12.76,0,80,444.6134,717.1345,1.113,95.3
6/17/2017 9:59,14.01,0,78.05,610.0341,717.3569,2.521,161.9
6/17/2017 10:59,15.9,0,66.19,806.1949,717.1384,3.477,200.1
6/17/2017 11:59,16.92,0,63.14,854.3264,716.845,3.559,199.4
6/17/2017 12:59,17.99,0,57.19,938.7112,716.2015,3.659,197.8
6/17/2017 13:59,18.59,0,53.46,816.5659,715.7106,3.388,195.3
6/17/2017 14:59,19.17,0,50.66,768.637,715.1061,2.723,201.7
6/17/2017 15:59,18.61,0,52.74,532.9235,714.5925,2.979,232.8
6/17/2017 16:59,15.88,0,65.39,101.4266,714.8555,1.357,191.8
6/17/2017 17:59,13.87,0,80,55.70555,715.0865,0.582,167.4
6/17/2017 18:59,10.95,0,92.4,1.592975,715.5789,0.881,155.1
6/17/2017 19:59,9.06,0,98.7,0,716.0388,0.932,65.57
6/17/2017 20:59,9.65,0,98,0,716.6368,0.682,125.9
6/17/2017 21:59,9.18,0,99.4,0,717.0563,0.603,133.8
6/17/2017 22:59,8.14,0,99.9,0,717.1999,1.454,60.64
6/17/2017 23:59,8.09,0,98.5,0,717.1139,1.438,113.9
6/18/2017 0:59,6.379,0,100,0,716.944,1.058,69.71
6/18/2017 1:59,5.404,0,100,0,716.621,1.173,33.83
6/18/2017 2:59,4.609,0,100,0,716.2034,1.166,33.97
6/18/2017 3:59,4.155,0,100,0,715.8979,1.313,33.25
6/18/2017 4:59,3.806,0,100,0,715.8982,1.455,26.77
6/18/2017 5:59,3.638,0,100,0,716.213,1.195,44.44
6/18/2017 6:59,4.626,0,100,13.14733,716.3205,1.304,41.82
6/18/2017 7:59,6.647,0,99.4,110.2318,716.5982,0.814,52.65
6/18/2017 8:59,8.88,0,92,251.3594,717.0698,1.201,174.3
6/18/2017 9:59,11.26,0,88.6,418.1099,717.3007,1.938,182.7
6/18/2017 10:59,13.08,0,85.5,711.5783,717.1173,3.804,198.1
6/18/2017 11:59,14.77,0,76.43,771.9422,716.7313,4.172,202
6/18/2017 12:59,15.63,0,72.23,722.8625,716.1945,3.662,192
6/18/2017 13:59,16.59,0,64.96,660.8957,715.4451,2.905,204.2
6/18/2017 14:59,17.84,0,57.65,681.1635,714.6627,2.524,204.7
6/18/2017 15:59,17.62,0,56.75,467.9285,714.1768,2.656,218.8
6/18/2017 16:59,18.17,0,50.39,382.0488,713.9869,2.371,228.9
6/18/2017 17:59,14.99,0,69.57,100.4239,714.1614,1.189,131.7
6/18/2017 18:59,10.76,0,90.7,2.639653,714.6669,1.283,168.1
6/18/2017 19:59,10.2,0,94.9,0,715.4091,1.067,61.17
6/18/2017 20:59,9.63,0,98.1,0,716.1533,0.958,52.24
6/18/2017 21:59,9.55,0,98.5,0,716.5258,0.902,88.5
6/18/2017 22:59,8.99,0,99.9,0,716.6804,0.624,97.7
6/18/2017 23:59,7.939,0,100,0,716.7485,1.416,58.51
6/19/2017 0:59,6.935,0,100,0,716.7511,1.281,66.59
6/19/2017 1:59,6.278,0,100,0,716.4994,1.378,34.78
6/19/2017 2:59,5.617,0,100,0,715.996,1.457,86.2
6/19/2017 3:59,4.905,0,100,0,715.6863,1.392,45.75
6/19/2017 4:59,4.37,0,100,0,715.6708,1.701,29.23
6/19/2017 5:59,4.04,0,100,0,716.0364,1.443,25.92
6/19/2017 6:59,4.341,0,100,11.15711,716.4108,1.568,32.36
6/19/2017 7:59,7.037,0,99.3,97.67718,716.6926,1.527,45
6/19/2017 8:59,10.12,0,92.2,179.0932,717.047,1.417,47.29
6/19/2017 9:59,13.05,0,80.7,298.5368,717.0784,2.026,162.4
6/19/2017 10:59,13.27,0,79.63,271.1419,717.0758,2.881,196.9
6/19/2017 11:59,14.65,0,74.92,400.676,716.627,2.244,191.6
6/19/2017 12:59,16.09,0,70.57,634.712,715.9698,2.679,190
6/19/2017 13:59,17.02,0,65.87,669.8864,714.9918,3.427,200.2
6/19/2017 14:59,17.28,0,64.29,573.6761,714.0562,3.213,195.6
6/19/2017 15:59,16.48,0,67.16,214.0048,713.6382,2.514,221.3
6/19/2017 16:59,16.34,0,70.08,212.7143,714.0345,1.715,176.7
6/19/2017 17:59,14.49,0,78.99,59.32287,714.4554,1.129,200.1
6/19/2017 18:59,12.97,0,84.7,3.993692,714.9603,0.856,158.3
6/19/2017 19:59,11.58,0,94.9,0,715.417,0.271,135.6
6/19/2017 20:59,10.69,0,97.8,0,716.1926,0.599,110.3
6/19/2017 21:59,10.77,0,96.8,0,716.9485,0.657,182.5
6/19/2017 22:59,10.44,0,97.8,0,717.2686,0.326,199.4
6/19/2017 23:59,10.24,0,98.5,0,717.2209,0.128,224.6
6/20/2017 0:59,10.05,0,99.5,0,716.9117,0.409,112.2
6/20/2017 1:59,10.02,0,99.7,0,716.411,0.167,193.5
6/20/2017 2:59,9.97,0,99.7,0,716.0104,0.317,161.6
6/20/2017 3:59,9.81,0,99.9,0,715.7503,1.094,46.86
6/20/2017 4:59,9.82,0,99.6,0,715.6929,1.021,125.1
6/20/2017 5:59,9.63,1.7,100,0,716.013,0.111,173.5
6/20/2017 6:59,9.55,2.7,100,2.258125,716.4506,0.398,176
6/20/2017 7:59,9.79,1.5,100,39.93177,717.0735,0.471,155.1
6/20/2017 8:59,10.79,0.5,99,156.7536,717.5126,0.52,178.2
6/20/2017 9:59,12.23,0,90.5,196.4229,717.5887,0.905,173.4
6/20/2017 10:59,12.23,0.3,94.5,323.3144,717.4874,1.646,193.2
6/20/2017 11:59,13.88,0,88,422.306,717.0377,1.571,190.7
6/20/2017 12:59,14.19,0.2,84.3,466.7874,716.4164,1.377,205.5
6/20/2017 13:59,14.55,1.3,81.9,328.5074,715.5742,2.52,150.3
6/20/2017 14:59,12.36,0.8,96.4,310.6333,715.1627,2.198,194.6
6/20/2017 15:59,14.91,0,82.8,391.0957,714.3615,0.938,163.8
6/20/2017 16:59,14.36,0,82.2,146.912,714.2646,1.554,168.2
6/20/2017 17:59,11.21,0.1,98.1,16.21791,714.9574,1.674,213.8
6/20/2017 18:59,10.85,0,99.8,1.565837,715.6028,0.336,177.4
6/20/2017 19:59,10.05,8.8,99.5,0,716.391,1.085,184.4
6/20/2017 20:59,9.62,1.6,100,0,717.2103,0.401,159.8
6/20/2017 21:59,9.36,2,100,0,717.8428,0.481,116.9
6/20/2017 22:59,9.02,1.9,100,0,718.0964,0.402,131.7
6/20/2017 23:59,8.84,0.9,100,0,717.9796,0.43,128.1
6/21/2017 0:59,8.54,0.1,100,0,717.5183,0.632,74.89
6/21/2017 1:59,8.46,0,100,0,716.9088,0.759,125.3
6/21/2017 2:59,8.55,0.1,100,0,716.6228,0.751,100.9
6/21/2017 3:59,8.43,0.2,100,0,716.292,0.251,103.7
6/21/2017 4:59,8.53,0,100,0,716.3272,0.187,171
6/21/2017 5:59,8.64,0,100,0,716.5498,0.137,163.5
6/21/2017 6:59,8.85,0,100,4.932033,716.8767,0.211,192.3
6/21/2017 7:59,9.34,0.1,99.9,50.30121,717.4407,0.447,181.1
6/21/2017 8:59,10.85,0,95.4,191.5602,717.8256,0.744,167.1
6/21/2017 9:59,11.75,0,88.7,203.8082,717.9858,1.234,204.2
6/21/2017 10:59,12.05,0,87.8,246.915,717.9504,1.732,197.2
6/21/2017 11:59,12.85,0,86.2,211.2408,717.5175,1.546,161.3
6/21/2017 12:59,13.64,0,84.4,321.6431,716.9417,1.563,167.8
6/21/2017 13:59,13.81,0,79.63,235.0735,716.2794,1.883,193.6
6/21/2017 14:59,13.56,0,84.9,249.2672,715.8024,1.116,143.8
6/21/2017 15:59,13,0,82.3,217.1311,715.5344,1.851,212
6/21/2017 16:59,12.19,0,82.8,89.70975,715.6168,1.432,207.6
6/21/2017 17:59,11.17,0,87.1,13.59261,715.943,1.118,192.2
6/21/2017 18:59,10.07,0,94.1,1.14574,716.1678,0.603,119.3
6/21/2017 19:59,9.3,0,99.5,0,716.5026,0.771,72.56
6/21/2017 20:59,9.34,0.1,99.7,0,716.9448,0.307,163.2
6/21/2017 21:59,8.73,0.5,100,0,717.5058,0.648,189.3
6/21/2017 22:59,8.71,0,100,0,717.6416,0.315,149
6/21/2017 23:59,8.75,0,100,0,717.6257,0.444,121.7
6/22/2017 0:59,7.984,0,100,0,717.2211,0.38,149
6/22/2017 1:59,7.4,0.1,100,0,716.6573,0.741,139.8
6/22/2017 2:59,8.04,0,100,0,716.4123,0.55,137.3
6/22/2017 3:59,8.32,0,100,0,716.1066,0.78,128.1
6/22/2017 4:59,8.11,0,100,0,716.2221,0.354,110.4
6/22/2017 5:59,8.12,0,100,0,716.4168,0.689,134.5
6/22/2017 6:59,7.489,0,100,14.63244,716.8066,0.573,132.1
6/22/2017 7:59,9.3,0,99.1,103.4418,717.2378,0.613,166.1
6/22/2017 8:59,11.75,0,88.3,258.4507,717.4374,0.74,129.5
6/22/2017 9:59,13.83,0,75.11,366.4423,717.3806,1.593,168.7
6/22/2017 10:59,13.89,0,73.53,342.6601,717.3353,1.972,209.6
6/22/2017 11:59,13.95,0,76.25,445.7259,717.071,2.867,196.1
6/22/2017 12:59,14.38,0,72.93,510.9624,716.7245,2.899,219.5
6/22/2017 13:59,14.48,0,70.82,380.6223,716.1483,2.796,224
6/22/2017 14:59,14.83,0,69.74,372.006,715.5353,2.58,213.3
6/22/2017 15:59,14.53,0,69.49,285.1968,715.2387,2.205,188.1
6/22/2017 16:59,13.88,0,72.7,178.797,715.1189,1.826,192.4
6/22/2017 17:59,12.67,0,79.5,34.95561,715.3679,1.187,160.3
6/22/2017 18:59,11.53,0,84.6,1.199797,715.7397,1.289,202.9
6/22/2017 19:59,10.69,0,90.1,0,716.1339,1.217,200.8
6/22/2017 20:59,10.06,0,92.7,0,716.674,0.974,178.8
6/22/2017 21:59,9.61,0,97.3,0,717.0064,0.158,170.2
6/22/2017 22:59,9.33,0,98.5,0,717.1035,0.394,119.1
6/22/2017 23:59,7.982,0,99,0,717.0436,0.632,97.8
6/23/2017 0:59,5.947,0,100,0,716.8154,1.258,63.14
6/23/2017 1:59,5.02,0,100,0,716.4922,1.197,61.52
6/23/2017 2:59,4.216,0,100,0,716.209,1.375,38.73
6/23/2017 3:59,3.444,0,100,0,715.949,1.48,33.7
6/23/2017 4:59,3.061,0,100,0,715.9764,1.408,29.86
6/23/2017 5:59,3.624,0,100,0,716.2239,1.431,44.64
6/23/2017 6:59,5.101,0,100,12.28651,716.3696,1.404,48.91
6/23/2017 7:59,7.31,0,98.4,116.0945,716.7693,1.07,111.5
6/23/2017 8:59,11.95,0,82.5,445.2949,716.9059,1.548,129
6/23/2017 9:59,13.86,0,70.92,602.1167,716.9891,2.054,165
6/23/2017 10:59,14.81,0,65.23,835.5824,716.8121,3.929,198.6
6/23/2017 11:59,15.78,0,61.19,858.2768,716.5718,3.69,196.5
6/23/2017 12:59,16.53,0,58.78,842.0673,716.0645,3.757,193
6/23/2017 13:59,17.5,0,56.31,803.6042,715.4038,3.547,196.5
6/23/2017 14:59,17.53,0,56.43,559.9014,714.6746,2.587,215.9
6/23/2017 15:59,17.91,0,54.79,498.3587,714.215,2.834,204.4
6/23/2017 16:59,16.97,0,59,325.326,714.5067,2.782,215.9
6/23/2017 17:59,14.12,0,71.26,43.82718,714.9846,1.656,201.2
6/23/2017 18:59,11.79,0,83.7,2.974972,715.4915,1.397,137
6/23/2017 19:59,9.94,0,93.8,0,715.8373,0.616,94.4
6/23/2017 20:59,7.595,0,99.6,0,716.2444,1.02,51.27
6/23/2017 21:59,6.897,0,100,0,716.6978,1.385,53.56
6/23/2017 22:59,6.761,0,100,0,717.025,1.147,44.48
6/23/2017 23:59,6.519,0,100,0,717.3654,1.251,41.53
6/24/2017 0:59,6.826,0,99.5,0,717.3785,1.624,49.79
6/24/2017 1:59,6.688,0,99.8,0,717.0328,1.214,41.87
6/24/2017 2:59,6.522,0,99.9,0,716.6038,1.179,62.17
6/24/2017 3:59,5.538,0,99.5,0,716.4782,1.173,146.9
6/24/2017 4:59,4.197,0,99.9,0,716.5035,1.259,106
6/24/2017 5:59,3.421,0,100,0,716.6395,1.439,39.23
6/24/2017 6:59,3.202,0,100,6.558467,716.8911,1.521,28.32
6/24/2017 7:59,4.032,0,100,76.26503,717.1494,1.596,35.23
6/24/2017 8:59,13.08,0,79.7,469.5898,717.3382,1.521,86.1
6/24/2017 9:59,14.16,0,76.35,650.5759,717.5107,3.205,182.9
6/24/2017 10:59,14.49,0,73.74,595.5672,717.7354,3.532,191.9
6/24/2017 11:59,15.19,0,69.6,536.0617,717.6496,2.719,194.7
6/24/2017 12:59,15.92,0,66.75,515.3381,717.2646,3.005,203.1
6/24/2017 13:59,16.16,0,64.7,420.113,716.5991,2.816,204.3
6/24/2017 14:59,17.08,0,61.67,509.0322,715.8173,2.87,215.1
6/24/2017 15:59,16.13,0,64.83,294.1577,715.438,3.028,221.9
6/24/2017 16:59,15.77,0,64.17,258.4217,715.4045,2.15,219.4
6/24/2017 17:59,14.65,0,67.65,105.314,715.8126,1.193,179.8
6/24/2017 18:59,9.79,0,91.1,2.295661,716.3904,0.966,195.8
6/24/2017 19:59,8.51,0,96.9,0,716.8633,1.06,66.33
6/24/2017 20:59,7.461,0,98.8,0,717.5692,1.305,56.31
6/24/2017 21:59,6.195,0,100,0,718.3062,1.436,47.69
6/24/2017 22:59,5.727,0,100,0,718.6229,1.785,58.03
6/24/2017 23:59,6.575,0,99,0,718.775,1.823,55.96
6/25/2017 0:59,7.498,0,97.7,0,718.4138,1.54,76.28
6/25/2017 1:59,7.931,0,97.7,0,717.8727,1.443,61.77
6/25/2017 2:59,8.36,0,96.7,0,717.3741,1.403,82.3
6/25/2017 3:59,8.48,0,97.6,0,717.1411,0.692,106.7
6/25/2017 4:59,8.32,0,99.2,0,717.1146,0.073,123.2
6/25/2017 5:59,8.26,0,100,0,717.443,0.524,145.8
6/25/2017 6:59,8.16,0,100,16.33769,717.7454,1.072,115.5
6/25/2017 7:59,9.31,0,98.7,98.00359,718.272,0.966,92.9
6/25/2017 8:59,11.62,0,85.7,189.0556,718.6401,1.134,178.8
6/25/2017 9:59,12.83,0,76.03,326.3513,718.7303,2.63,193.4
6/25/2017 10:59,14.06,0,71.97,445.0351,718.6399,1.98,198.2
6/25/2017 11:59,14.92,0,68.29,567.6622,718.2748,2.048,207.2
6/25/2017 12:59,15.4,0,65.4,427.1315,717.6678,2.979,200.7
6/25/2017 13:59,16.47,0,63.71,488.9543,717.0144,2.126,170.2
6/25/2017 14:59,15.04,0,69.57,208.6304,716.4404,2.845,225.8
6/25/2017 15:59,13.36,0.2,82.6,77.89144,716.1421,1.577,117.3
6/25/2017 16:59,13.74,0,80.4,140.931,715.8555,0.811,196.1
6/25/2017 17:59,12.35,0,88.9,28.60164,716.1015,1.375,147.4
6/25/2017 18:59,10.39,0,97.4,1.745113,716.4301,1.058,141.7
6/25/2017 19:59,10.12,0,99.5,0,717.1488,0.477,162.4
6/25/2017 20:59,10.04,0,99.6,0,717.8577,0.371,147.2
6/25/2017 21:59,9.75,0,99,0,718.1177,0.32,188.5
6/25/2017 22:59,9.05,0,99.8,0,718.2604,1.011,53.16
6/25/2017 23:59,8.99,0,99.8,0,718.4188,0.463,134.1
6/26/2017 0:59,8.88,0,99.9,0,718.1505,0.954,101.4
6/26/2017 1:59,8.88,0,100,0,717.8184,1.041,82.5
6/26/2017 2:59,8.71,0,99.9,0,717.3213,0.843,112.3
6/26/2017 3:59,7.905,0,100,0,717.0014,0.554,78.46
6/26/2017 4:59,7.051,0,100,0,716.7771,1.255,62.56
6/26/2017 5:59,7.417,0,100,0,716.8235,1.345,79.57
6/26/2017 6:59,7.957,0,99.9,7.777271,716.988,1.129,100.2
6/26/2017 7:59,9.18,0,97.1,70.96645,717.4268,1.031,61.53
6/26/2017 8:59,10.84,0,89.8,131.5081,718.0289,0.496,190.7
6/26/2017 9:59,12.36,0,83.8,258.7812,718.2232,1.431,171.2
6/26/2017 10:59,13.78,0,76.77,401.1375,717.9212,2.339,178.1
6/26/2017 11:59,13.87,0,76.47,356.0115,717.5357,2.555,198.1
6/26/2017 12:59,13.74,0,76.48,216.319,717.0446,2.229,201.4
6/26/2017 13:59,14.83,0,74.64,355.6887,716.5153,2.149,211.4
6/26/2017 14:59,15.24,0,69.16,311.5234,715.8887,2.12,205
6/26/2017 15:59,15.61,0,69.41,323.8333,715.2988,2.088,208.7
6/26/2017 16:59,14.44,0,73.09,81.51584,715.1227,1.967,213
6/26/2017 17:59,12.97,0,80.7,41.95288,715.304,0.872,204.9
6/26/2017 18:59,10.65,0,94.5,2.225647,715.6871,0.568,80.4
6/26/2017 19:59,9.47,0,97.1,0,716.2759,1.163,83
6/26/2017 20:59,8.59,0,98.1,0,716.8111,1.244,91.9
6/26/2017 21:59,7.155,0,100,0,717.1907,1.632,53.65
6/26/2017 22:59,6.919,0,99.9,0,717.3215,1.579,56.4
6/26/2017 23:59,7.06,0,99.7,0,717.3215,1.353,75.05
6/27/2017 0:59,5.68,0,100,0,716.9237,1.116,46.59
6/27/2017 1:59,4.787,0,100,0,716.5839,1.291,40.98
6/27/2017 2:59,4.083,0,100,0,716.2875,1.615,37.7
6/27/2017 3:59,3.614,0,100,0,716.2321,1.779,31.97
6/27/2017 4:59,3.277,0,100,0,716.2854,1.792,30.52
6/27/2017 5:59,3.041,0,100,0,716.5964,1.572,27.25
6/27/2017 6:59,2.901,0,100,8.792625,716.9613,1.625,29.71
6/27/2017 7:59,4.445,0,100,70.07201,717.3644,1.602,36.16
6/27/2017 8:59,8.63,0,92.3,285.8255,717.8204,1.287,56.49
6/27/2017 9:59,12.73,0,82.1,595.6097,717.824,2.786,177
6/27/2017 10:59,13.2,0,79.35,527.6855,717.5921,3.438,205.5
6/27/2017 11:59,13.95,0,74.64,427.9218,717.1793,3.377,196.1
6/27/2017 12:59,14.95,0,70.53,525.5999,716.6775,2.914,201.7
6/27/2017 13:59,15.94,0,63.9,408.2745,715.9332,2.286,213.2
6/27/2017 14:59,16.44,0,61.68,397.6183,715.2766,2.33,200.6
6/27/2017 15:59,14.78,0,69.19,201.6913,714.9252,1.996,220.5
6/27/2017 16:59,13.53,0,79.09,81.14515,714.8016,0.902,174.3
6/27/2017 17:59,10.92,0,92,43.77888,714.9702,0.807,128
6/27/2017 18:59,10.26,0,95.7,4.154012,715.3772,1.086,48.41
6/27/2017 19:59,10.51,0,95.4,0,715.9553,0.394,126.9
6/27/2017 20:59,10.23,0,97.2,0,716.4926,0.539,131.1
6/27/2017 21:59,9.5,0,99.4,0,716.649,0.91,93.9
6/27/2017 22:59,9.06,0,99.6,0,717.0284,0.418,156
6/27/2017 23:59,8.97,0,99.9,0,717.2067,0.679,85.8
6/28/2017 0:59,9.1,0,100,0,716.8199,0.856,131.3
6/28/2017 1:59,8.82,0,100,0,716.5648,0.638,48.18
6/28/2017 2:59,8.45,0,100,0,716.2735,0.72,71.01
6/28/2017 3:59,7.503,0,100,0,716.0946,0.947,106.1
6/28/2017 4:59,6.535,0,100,0,716.1588,1.482,83.9
6/28/2017 5:59,5.872,0,100,0,716.447,1.461,94.3
6/28/2017 6:59,6.894,0,100,13.8623,716.723,1.369,49.3
6/28/2017 7:59,8.69,0,98.4,60.90945,717.1166,0.871,88.4
6/28/2017 8:59,10.76,0,91.9,146.4509,717.3623,0.828,60.13
6/28/2017 9:59,11.97,0,87.3,202.2941,717.4979,1.969,193.1
6/28/2017 10:59,11.99,0,91.6,284.1892,717.5709,2.157,189.9
6/28/2017 11:59,13.86,0,81.9,309.0425,717.1821,2.222,192.6
6/28/2017 12:59,14.71,0,78.29,430.7664,716.7867,1.971,177.5
6/28/2017 13:59,16.13,0,70.47,350.1675,716.1262,1.531,149.9
6/28/2017 14:59,14.97,0,74.29,272.721,715.5333,2.185,199.1
6/28/2017 15:59,14.83,0,75.12,211.2642,715.0844,2.288,209.2
6/28/2017 16:59,14.26,0,78.2,88.99479,715.0275,1.534,213.6
6/28/2017 17:59,13.13,0,88.3,41.04275,715.1708,0.413,141.4
6/28/2017 18:59,11.27,0,95.1,2.201486,715.6359,0.281,146.1
6/28/2017 19:59,10.51,0,97.7,0,716.1024,0.415,119.9
6/28/2017 20:59,10.8,0,96.3,0,716.7328,0.491,173.4
6/28/2017 21:59,10.56,0,97.6,0,717.0657,0.484,187.2
6/28/2017 22:59,9.48,0,99.3,0,717.3331,0.347,152.8
6/28/2017 23:59,9.4,0,99.9,0,717.481,0.714,104.9
6/29/2017 0:59,9.78,0,99.8,0,717.2073,0.675,144.9
6/29/2017 1:59,9.56,0,100,0,717.0389,0.424,176.5
6/29/2017 2:59,9.44,0,100,0,716.6978,0.647,152.1
6/29/2017 3:59,9.31,0,100,0,716.5291,0.387,144.2
6/29/2017 4:59,9.05,0,100,0,716.4065,0.683,64.17
6/29/2017 5:59,9.02,0.6,100,0,716.7403,0.107,109.1
6/29/2017 6:59,9.03,0.1,100,9.508036,716.9888,0.462,99.9
6/29/2017 7:59,9.81,0,99.7,69.46693,717.3199,0.57,56.83
6/29/2017 8:59,11.36,0,94.2,153.6447,717.7657,0.219,123.6
6/29/2017 9:59,12.34,0,89.1,173.3724,718.0827,1.056,187.5
6/29/2017 10:59,14.13,0,81.4,434.9034,717.9468,1.778,194.9
6/29/2017 11:59,15.31,0,75.59,536.3558,717.414,2.509,203.5
6/29/2017 12:59,15.45,0,77.05,517.6663,717.0427,2.71,215.6
6/29/2017 13:59,13.49,0,87.7,211.3649,716.5724,2.155,197.3
6/29/2017 14:59,13.54,0,85,89.80296,715.9289,2.405,199.6
6/29/2017 15:59,12.73,0.2,92.3,114.4815,715.663,1.779,192.2
6/29/2017 16:59,13.14,0,88.9,142.7783,715.5227,1.738,185.9
6/29/2017 17:59,12.51,0,91.6,44.99197,715.7324,1.025,191
6/29/2017 18:59,11.23,0,96.1,1.386273,716.3182,0.672,152.8
6/29/2017 19:59,10.37,0,99.6,0,716.8324,0.443,113.2
6/29/2017 20:59,9.93,0,99.2,0,717.5193,0.47,118.3
6/29/2017 21:59,8.01,0,100,0,717.9007,0.772,120.1
6/29/2017 22:59,8.11,0,100,0,718.277,0.627,115.6
6/29/2017 23:59,8.77,0,99.9,0,718.4846,0.432,182.9
6/30/2017 0:59,8.85,0,100,0,718.2449,0.156,222.8
6/30/2017 1:59,8.17,0,100,0,717.8474,0.319,140.9
6/30/2017 2:59,7.212,0,100,0,717.3608,0.555,113.3
6/30/2017 3:59,7.4,0,100,0,717.0911,0.765,120.8
6/30/2017 4:59,7.373,0,100,0,716.9839,0.83,68.94
6/30/2017 5:59,7.815,0,100,0,717.3727,0.469,114.4
6/30/2017 6:59,8.28,0,99.8,12.77745,717.713,0.714,175.3
6/30/2017 7:59,9.44,0,97,88.5368,718.1741,0.675,157
6/30/2017 8:59,11.63,0,84.6,266.3903,718.6442,1.649,189.3
6/30/2017 9:59,12.57,0,80.7,278.2239,718.7699,2.49,186.3
6/30/2017 10:59,13.35,0,78.42,303.535,718.686,2.289,196.8
6/30/2017 11:59,13.56,0,77.09,291.3976,718.4018,2.494,191.4
6/30/2017 12:59,14.33,0,74.52,327.4901,717.8748,2.363,197.7
6/30/2017 13:59,14.59,0,76.19,327.443,717.3216,1.651,199.4
6/30/2017 14:59,14.07,0,77.31,239.6217,716.6492,2.817,192.9
6/30/2017 15:59,13.77,0,78.9,231.772,716.2867,2.513,219.4
6/30/2017 16:59,13.67,0,74.38,178.4248,716.1057,2.008,223.1
6/30/2017 17:59,12.45,0,79.26,46.59532,716.1411,1.425,180.5
6/30/2017 18:59,10.88,0,89,2.499218,716.6086,0.582,175.1
6/30/2017 19:59,10.45,0,90.9,0,717.2333,0.742,159.5
6/30/2017 20:59,9.3,0,95.9,0,717.7924,0.59,175.2
6/30/2017 21:59,9.64,0,96.2,0,718.2197,0.469,188.5
6/30/2017 22:59,8.98,0,97.2,0,718.4526,0.53,170.9
6/30/2017 23:59,9.03,0,96.4,0,718.3515,0.944,123.4
7/1/2017 0:59,8.81,0,95.5,0,718.3896,0.529,171.6
7/1/2017 1:59,7.945,0,97.8,0,718.1716,0.667,119.2
7/1/2017 2:59,7.812,0,98.4,0,717.7698,0.342,143
7/1/2017 3:59,7.338,0,98.2,0,717.61,0.726,127.2
7/1/2017 4:59,7.504,0,98.5,0,717.4048,0.468,181.2
7/1/2017 5:59,7.935,0,99,0,717.5946,0.486,194.8
7/1/2017 6:59,8.06,0.1,99.6,3.810776,717.9054,0.617,162.9
7/1/2017 7:59,8.55,0.1,99.6,42.30148,718.2462,0.283,140.9
7/1/2017 8:59,8.76,0.3,99.5,101.9436,718.9656,1.625,182.8
7/1/2017 9:59,9.73,0,96.8,192.3352,719.4199,0.665,148.1
7/1/2017 10:59,11.81,0,86.3,234.1635,719.4479,1.247,198.6
7/1/2017 11:59,12.14,0,81.9,363.3901,719.3531,2.045,211.2
7/1/2017 12:59,13.56,0,75.11,434.8351,718.6841,2.176,218.2
7/1/2017 13:59,15.74,0,64.28,618.7142,717.4802,2.191,146.9
7/1/2017 14:59,14.06,0,66.53,244.8523,717.0167,2.331,231
7/1/2017 15:59,12.76,0,75.96,168.256,716.7465,2.079,222.6
7/1/2017 16:59,12.32,0,77.39,87.24487,716.614,1.263,184.8
7/1/2017 17:59,11.47,0,82,24.23716,716.7773,1.049,196.1
7/1/2017 18:59,9.71,0.7,95.1,0.912014,717.5211,1.229,196.3
7/1/2017 19:59,8.94,0.1,99.6,0,718.0255,0.561,198.2
7/1/2017 20:59,8.81,0,99.5,0,718.6913,0.636,197.9
